pmid,gold,raw_prediction,parsed_prediction,correct,ollama_model,model,total_seconds,timestamp,accuracy_percent
27642458,no,"yes
The survey found that a significant portion of children in Kenya who missed vaccination were not at home when they visited the site, and parents' refusal was a major reason for this. This suggests that the boycott may have had some impact on the coverage rate. However, it's essential to note that the overall national vaccination coverage remained high despite the boycott.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.5320547,2026-06-30 14:04:25,50.0
21420186,yes,"yes
The study found a significant difference in ADMA levels between preterm-born young adults and term-born controls, with lower levels in the former group. This suggests that high ADMA levels may be associated with endothelial dysfunction in individuals born preterm. The correlation between ADMA levels and gestational age and birth weight further supports this link.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5419055,2026-06-30 14:04:26,53.8
22251324,no,"yes
The abstract explains that research found no strong link between initial academic performance, UMAT scores, or interview results in selection processes and subsequent success as dental students. Instead, factors such as ethnicity and student status were more significant predictors of class placement in the final year. This suggests that while some initial characteristics may be beneficial for future success, they are not a reliable predictor of overall achievement.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.5589624,2026-06-30 14:04:26,50.0
22237146,yes,"yes
The study found that a significant correlation existed between EGFR mutation status detected in serum samples and tumor samples, with 87.7% of pairs showing consistency between the two. This suggests that serum could be used to analyze EGFR mutation status in patients with advanced non-small cell lung cancer. The results also indicate that EGFR mutations detected in serum samples were associated with a significant response to EGFR-tyrosine kinase inhibitors, suggesting potential utility for biomarker-based treatment decisions.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.6799495,2026-06-30 14:04:27,53.3
10490564,yes,"yes
The study found a significant association between hypotensive episodes and myocardial ischemic events in patients with coronary disease. The presence of profound hypotensive events was linked to an increased risk of ST segment ischemia, which can lead to serious cardiac complications. Patients who experienced HII events were more likely to be taking multiple medications that could cause hypotension.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.568389,2026-06-30 14:04:28,56.3
26536001,no,"yes
The presence of somatostatin receptor subtype 2a (sst2a) in tumor cells is associated with a favorable response to peptide receptor radiotherapy using 177Lu-octreotate (PRRT), as indicated by the high percentage of sst2a-positive tumors. The study found no significant relationship between in vitro sst2a expression and in vivo best GEP-NET response, suggesting that sst2a IHC may not be a reliable predictor of treatment outcome.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.6989739,2026-06-30 14:04:29,52.9
23375036,yes,"yes
The OraQuick HIV-1/2 Assay in sputum specimens showed high sensitivity, specificity, positive predictive value, and negative predictive value, indicating it can effectively detect HIV antibodies in TB patients. The test's accuracy is comparable to serum ELISA, suggesting its potential as a point-of-care tool for screening TB/HIV co-infection. This could help improve HIV surveillance among TB patients in Central India.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.6124642,2026-06-30 14:04:30,55.6
15050326,yes,"yes
The presence of radiotherapy during pregnancy around the time of childbirth may increase the risk of developing breast cancer later in life due to changes in hormone levels and other factors that occur after conception. The increased risk is most pronounced for pregnancies occurring within 1 month of radiation therapy, with a significant association found between pregnancy and an elevated risk of breast cancer.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5389866,2026-06-30 14:04:31,57.9
26778755,maybe,"yes
The study investigated whether using posterior-inferior border (PIBS) points in image-guided brachytherapy reports accurately reflect prescribed doses. The results showed that while PIBS points did provide a good estimate of prescribed doses, there was significant variation and some discrepancies between the actual and planned doses. However, the movement of the applicator relative to these points had no significant effect on the delivered dose.

correlation between plan and delivered doses
The study found strong correlations between the planned and delivered doses at PIBS points, indicating that these points can be relied upon for accurate reporting. The differences in delivered doses were primarily due to variations in movement of the applicator rather than discrepancies in prescribed doses themselves.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.9925929,2026-06-30 14:04:32,55.0
14872327,yes,"yes
The study found that approximately 50% of patients with a general adult psychiatry diagnosis reported experiencing some level of pain, which is a significant concern in this population. The most common types of pain experienced by these patients were low back pain, headache, and shoulder and neck pain. Additionally, the presence of certain psychiatric diagnoses was associated with an increased risk of reporting pain.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5831544,2026-06-30 14:04:33,57.1
18274917,no,"yes
The abstract suggests that there may be an association between low-tone sudden deafness (low-tone SD) and Meniere's disease, but the study found no conclusive evidence to support this. The researchers observed that patients with low-tone SD who experienced vertigo were at a higher risk of developing Meniere's disease. However, they also noted that patients with high-tone SD did not have a significant increase in progression to Meniere's disease.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.6812615,2026-06-30 14:04:34,54.5
25675614,yes,"yes
The study found that the level of glucose in the blood oozing from the gingival crevice was highly correlated with the blood glucose levels measured through finger-prick blood sampling. The correlation coefficient between the two measurements was extremely high, indicating a strong linear relationship. This suggests that the blood oozing from the gingival crevice can be used as an indicator of blood glucose levels in diabetic patients, making it a potential alternative to more invasive methods like glucometry.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.7524585,2026-06-30 14:04:35,56.5
14551704,yes,"yes
This study found that teaching communication skills to terminally ill patients can lead to improved satisfaction with the physician-patient relationship and enhanced communication behaviors over time. The course model used in this study was effective in increasing participants' sense of security in different communication settings, as well as their ability to communicate effectively about serious medical issues. By providing a structured and evidence-based approach to teaching communication skills, healthcare providers can improve patient care outcomes.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.6874419,2026-06-30 14:04:36,58.3
11035130,yes,"yes
The study found that patients who stopped taking folic acid supplements for a period of time experienced an increased incidence of nausea and decreased disease activity in some measurements. This suggests that while folic acid may have some benefits, it is not necessary to continue taking it long-term to maintain the effectiveness of methotrexate treatment. The researchers also found no significant changes in other parameters, such as haematological or liver enzyme indices.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.7620279,2026-06-30 14:04:36,60.0
10834864,no,"yes
The study found that while some patients with systemic lupus erythematosus had elevated levels of antiphospholipid antibodies, this did not significantly increase their risk of developing avascular necrosis. This suggests that other factors may play a more significant role in the development of AVN.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.5327343,2026-06-30 14:04:37,57.7
9582182,yes,"yes
The abstract suggests a relationship between the Symptom Checklist 90-R Obsessive-Compulsive subscale and cognitive impairments in individuals with brain tumors. The study found that this subscale was related to symptoms of depression, anxiety, and subjective complaints of memory problems. This indicates that obsessive-compulsive symptoms may be linked to underlying mental health issues.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5910204,2026-06-30 14:04:38,59.3
18158048,yes,"yes
The presence of viable germ cell elements in some testicular remnants suggests that surgical exploration may be necessary to remove these tissue samples and prevent potential complications, such as tumor growth or recurrences. This is because the number of viable elements found can vary widely between patients, indicating that some may have a higher risk of developing cancer or other problems. By removing these potentially problematic tissues, surgeons can help ensure patient safety and reduce the risk of future complications.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.7991597,2026-06-30 14:04:39,60.7
25280365,yes,"yes
The abstract highlights the subjective nature of clinical pathologists' reporting and interpretation of red blood cell morphology, with significant discrepancies between clinicians and CPs. The study found that both groups considered some terms useful for diagnosis, but interpreted others incorrectly. This suggests that there is a need to improve communication and standardization in reporting RBC-M changes among clinicians and CPs.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.6925593,2026-06-30 14:04:40,62.1
16816043,maybe,"yes
The study suggests that French lay people and health professionals are more likely to accept breaching confidentiality when the patient's wife is at risk of contracting a sexually transmitted disease. This is because lay participants and psychologists tend to prioritize protecting others, particularly family members, over maintaining confidentiality. The results indicate that the severity of the disease, time taken to discuss it with the spouse, and the decision to consult an expert in STDs all play a role in determining acceptability.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.732747,2026-06-30 14:04:41,60.0
20602101,no,"yes
The abstract suggests that hypoalbuminemia is associated with a poorer prognosis in patients with gastric cancer, but its prognostic value may be secondary to the ongoing systemic inflammatory response. This indicates that albumin levels are not sufficient on their own to predict patient outcomes. The presence of hypoalbuminemia was found to be an independent predictor of survival despite being accounted for in other factors.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.6592434,2026-06-30 14:04:42,58.1
7547656,no,"yes
The continuous intravenous infusion of low-concentration epinephrine in pregnant ewes resulted in a significant decrease in uterine blood flow. The study found that the epinephrine solution decreased uterine blood flow to 68% of baseline, indicating a substantial impact on the maternal-fetal circulation. This decrease in blood flow can have implications for fetal development and maternal health during pregnancy.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.6647563,2026-06-30 14:04:43,56.3
24996865,yes,"yes
The abstract suggests that researchers have developed a new method for assessing joint line positions in patients undergoing knee revision surgery by measuring distances from bony landmarks to the contralateral knee's joint line. This approach may provide more accurate and reliable results than traditional methods, which rely on visual assessment of joint lines. The study's findings indicate that this new method can be used to improve surgical planning and patient outcomes.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.6879537,2026-06-30 14:04:44,57.6
22236315,no,"yes
The study found that for Medicaid patients with breast, colorectal, or lung cancer, those who lived farther from their primary care provider had a longer time-to-treatment and were more likely to experience delays in diagnosis and treatment. This suggests that distance to provider can be an important barrier to timely care.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.5325065,2026-06-30 14:04:44,55.9
15388567,no,"yes
This question is relevant because it asks whether sports medicine journals are still useful for practitioners and athletes who want to stay up-to-date with the latest research. The study found that many of these journals publish original research articles and short reports, which can provide valuable information about new treatments and techniques. However, the majority of studies used healthy subjects sampled from the sedentary population, suggesting that some of this research may not be directly applicable to athletes or individuals who are already physically active.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.739396,2026-06-30 14:04:45,54.3
10201555,yes,"yes
The low serum chloride level is associated with increased risk of cardiovascular mortality due to its role in maintaining proper fluid balance and blood pressure regulation. The researchers found that even a slight decrease in serum chloride levels was linked to a significant increase in the risk of cardiovascular disease. This suggests that maintaining optimal electrolyte balances is crucial for overall health, particularly when it comes to cardiovascular well-being.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.6927848,2026-06-30 14:04:46,55.6
23283159,yes,"yes
The prevalence of chest wheezing increased significantly among obese adolescents compared to those who were eutrophic or non-obese, suggesting a link between obesity and asthma risk. The association remained even after controlling for confounding factors such as skinfold thickness. Obesity at the start of adolescence appears to be an independent risk factor for developing wheezing symptoms in this population.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.7030555,2026-06-30 14:04:47,56.8
21361755,no,"yes
The study found that the surgical outcomes for patients with degenerative stenosis and those with segmental OPLL were similar in terms of complication rates, perioperative blood loss, hospital stay, and radiographic results. However, there was a statistically significant improvement in the Nurick score following surgery, indicating improved function. The visual analog scale (VAS) neck pain scores also showed no significant difference between groups pre- and postoperatively.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.7303361,2026-06-30 14:04:48,55.3
20605051,yes,"yes
This study suggests that case-mix based reimbursement can lead to the development of more coordinated and process-oriented care delivery by stimulating hospitals to establish care programmes, which are structured around specific processes rather than just functions. By focusing on the flow of care, these programs aim to improve patient outcomes while also reducing costs and waiting times. The implementation of such programs is not yet accompanied by a shift in focus from individual care activities to process-oriented care delivery.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.715892,2026-06-30 14:04:49,56.4
22720085,yes,"yes
The study found that the association between fasting and 2-hour plasma glucose levels with cardiovascular disease (CVD) risk is partially explained by underlying insulin resistance, which can lead to higher CVD risk due to increased inflammation and oxidative stress. Insulin sensitivity was also associated with lower CVD risk after adjusting for other factors.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5629766,2026-06-30 14:04:50,57.5
24014276,yes,"yes
The study found a positive association between an optimistic outlook and survival at advanced ages, particularly among women. Optimism was linked to lower risks of death compared to neutral or pessimistic outlooks. The effect was observed across both men and women, although the strength of the association weakened in some cases when confounding factors were considered.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5529564,2026-06-30 14:04:51,58.5
8847047,no,"yes
The well differentiated small hepatocellular carcinoma (w-d HCC) group showed a lower incidence of fibrous capsule formation compared to the less differentiated group, suggesting a more benign histological appearance. This difference may indicate that w-d HCCs are indeed clinically early cancer, meaning they are more likely to be detected and treated at an earlier stage. The lack of significant differences in other outcomes, such as recurrence and metastasis, suggests that w-d HCCs are also generally less aggressive than their less differentiated counterparts.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.7304857,2026-06-30 14:04:52,57.1
26923375,yes,"yes
The duplex Doppler ultrasonography index measures the velocity of blood flow through the portal vein and splenic artery. A higher velocity indicates increased resistance to blood flow, which is associated with an increased risk of esophageal varices in patients with compensated hepatic cirrhosis. The SPI index specifically assesses the resistance to blood flow from the spleen to the liver, providing a more accurate prediction of esophageal variceal presence compared to other indices.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.7046838,2026-06-30 14:04:52,58.1
18435678,no,"yes
The study found that in pregnancies complicated by Kell alloimmunization, there was an association between severe Kell alloimmunization and fetal thrombocytopenia. However, the severity of thrombocytopenia varied among fetuses, with some having mild thrombocytopenia (platelet count<150 x 10(9)/l) while others had a clinically significant condition (platelet count<50 x 10(9)/l). The study suggests that Kell alloimmunization may not be the sole cause of fetal thrombocytopenia, but rather one factor among many.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.8938174,2026-06-30 14:04:54,56.8
20337202,maybe,"yes
The antenatal corticosteroid administration is associated with an increased risk of early delivery, especially within the first week after treatment. This is due to several factors, including premature preterm rupture of membranes and twin pregnancies. Women who received AC for these conditions were more likely to deliver at or before 34 weeks' gestation compared to those who did not receive treatment.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.5963341,2026-06-30 14:04:54,55.6
25488308,no,"yes
The femur's shape and size help it withstand stress and support weight, while its length allows for movement and flexibility in the human body. The bone thickness and inter-radicular space are influenced by factors such as age, gender, and type of malocclusion, which can affect how well a miniscrew is inserted and held in place.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.5671544,2026-06-30 14:04:55,54.3
15151701,yes,"yes
The peer review process helps ensure the accuracy and reliability of assessments by having multiple experts evaluate the same data, reducing individual biases and increasing overall validity. By comparing ratings from different reviewers, researchers can identify areas where improvements can be made in their assessment method. This process also allows for a more comprehensive understanding of quality of care, as it involves evaluating not only specific conditions but also the overall treatment plan and patient outcomes.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.6406669,2026-06-30 14:04:56,55.3
21252642,no,"yes
The targeted educational interventions likely improved patient awareness and understanding of cancer-related clinical trials by providing clear and concise information about their eligibility and benefits, leading to increased satisfaction among patients. This, in turn, may have encouraged more patients to participate in research. By addressing a significant knowledge gap, the interventions aimed to enhance patient engagement with the research process.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.5478346,2026-06-30 14:04:57,54.2
19482903,yes,"yes
The study found that the peak oxygen uptake measured during a treadmill test in children with spina bifida is not always an accurate reflection of their maximum oxygen uptake. The values obtained were lower than those expected, suggesting that this may be due to factors such as low heart rate and high respiratory exchange ratio during exercise.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5222171,2026-06-30 14:04:58,55.1
18708308,no,"Yes
The study found that mailing a summary of current evidence to surgeons may lead to changes in their practice, but it did not result in a significant reduction in the use of prophylactic nasogastric decompression. The difference in prophylactic NG use between the two groups was only marginally statistically significant.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.5531226,2026-06-30 14:04:58,54.0
21074975,yes,"yes
The study found a positive correlation between the presence of certain UHR criteria and an increased risk of transitioning to psychosis over time. Specifically, the presence of trait vulnerability was associated with a higher risk compared to those without such traits. The combination of APS and Trait also showed a significant association with an elevated risk of transition.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5455822,2026-06-30 14:04:59,54.9
27040842,no,"yes
The septoplasty procedure may have reduced the length of compensatory hypertrophy in the middle turbinate, but not its width or shape, as measured by radiological analysis. The negative correlation between the angle of the septum and the total area on the deviated side suggests that septoplasty may have affected the overall dimensions of the turbinate. This finding may be related to the changes in nasal airflow and pressure patterns caused by the procedure.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.6264318,2026-06-30 14:05:00,53.8
28196511,no,"yes
The ""test and treat"" policy aims to reduce HIV transmission, but it also increases the risk of adverse effects due to exposure to antiretroviral medications. In sub-Saharan Africa, where poverty and weak health systems already exist, the increased incidence of ART-related adverse effects could exacerbate existing health problems. To cope with this challenge, SSA countries may need to invest in strengthening their healthcare infrastructure and developing strategies to prevent or mitigate these adverse effects.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.6980108,2026-06-30 14:05:01,52.8
23361217,yes,"yes
The type of tibial component affects mechanical alignment in unicompartmental knee replacement by influencing the amount of correction needed, with metal-backed components resulting in closer alignment than all-polyethylene inlay components. This is due to differences in material properties and design. The study suggests that choosing a specific component type may be crucial for achieving optimal postoperative alignment.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5830753,2026-06-30 14:05:02,53.7
26864326,yes,"yes
The abstract describes a study that compared the performance of nurses' visual analogue scale (VAS) estimates with the use of a decision support system (GAPS). The results show that GAPS outperformed VAS in terms of accuracy, discrimination, and calibration for predicting admission. However, when clinical certainty was high, using GAPS instead of VAS led to better performance.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5874281,2026-06-30 14:05:02,54.5
24751724,yes,"yes
The study found that ethnicity can influence where people with cancer die, particularly when considering hospital and home deaths. The results suggest that certain ethnic groups are more likely to die at home compared to those born in the UK or other geographical regions. This highlights the importance of considering individual characteristics and cultural backgrounds when analyzing health outcomes.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5566178,2026-06-30 14:05:03,55.4
25503376,yes,"yes
The surgery appears to lower lipid levels in OSA patients by decreasing triglycerides and lipoprotein(a) in most cases, but not consistently lowering high-density lipoprotein cholesterol or total cholesterol. The improvement in lipid profiles is more pronounced in patients with isolated hypertriglyceridemia than in those with mixed or isolated hypercholesterolemia.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5957983,2026-06-30 14:05:04,56.1
12380309,no,"yes
The abstract discusses a study on prepuce development in children who underwent forced dilation, revealing that many boys retain their retractile state even after dilation. This suggests that circumcision may not be necessary or effective in preventing certain types of balanopostitis and other conditions. The study highlights the importance of considering individual cases when evaluating the need for circumcision.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.5615645,2026-06-30 14:05:05,55.2
16809243,no,"yes
The study found that having an emergency department visit for asthma was associated with teenage pregnancy and low income, but not with fetal gender. The presence of pregnancy-induced hypertension also increased the risk of an ED visit for asthma, regardless of fetal gender.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.4687686,2026-06-30 14:05:05,54.2
12121321,yes,"yes
The abstract describes experiments using hippocampal slices from young guinea pigs to investigate the release of GABA by mossy fibers. Mossy fiber terminals showed intense immunoreactivity for GABA, suggesting that they release this neurotransmitter. The studies also found that electrical stimuli recruiting dentate granule cells elicited inhibitory signals in CA3 pyramidal neurons through monosynaptic GABAA receptor-mediated synaptic transmission.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.6163782,2026-06-30 14:05:06,55.0
15943725,yes,"yes
The high diagnostic accuracy of serum pancreatic lipase may be due to its ability to detect subtle changes in the body's enzymes, whereas serum amylase is more sensitive to inflammation but less specific. Serum lipase levels can also fluctuate with diet and other factors, making it a more reliable indicator. However, this method may not be suitable for all patients, particularly those with pancreatic disease or malnutrition.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.6390498,2026-06-30 14:05:07,55.7
22075911,yes,"yes
The study found a significant difference in dental health between new Army recruits and those from the Royal Navy or Royal Air Force, with Army recruits exhibiting a higher prevalence of dental decay and treatment resource need. This suggests that serving personnel may have poorer oral health than non-servicing personnel. The findings highlight the importance of considering oral health as part of overall service fitness.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5833154,2026-06-30 14:05:08,56.5
25752912,no,"yes
The study found that the probability of prenatal diagnosis or termination of pregnancy is similar between fetuses conceived using assisted reproductive techniques (ART) and those conceived naturally, but gestational age at PND is earlier for ART fetuses. The difference in TOPFA rates was not statistically significant after adjusting for potential confounders.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.5291611,2026-06-30 14:05:09,55.6
15995461,yes,"yes
The article suggests that there is a correlation between the rates of road traffic deaths in certain U.S. states and other types of injuries, such as falls, poisoning, or homicide. The data analyzed showed that some states with high road traffic death rates also had higher rates of other forms of injury. This indicates a possible link between these two factors.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5731221,2026-06-30 14:05:10,56.3
24622801,yes,"yes
The antibacterial-loaded hydrogel coating is able to deliver its antibacterial compounds quickly and effectively, reducing bacterial colonization and biofilm formation within a short period of time. This rapid release of antibacterial agents helps prevent infections by targeting bacteria at the source of the implant. The coating's ability to withstand press-fit insertion also demonstrates its durability in this challenging environment.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5737471,2026-06-30 14:05:10,56.9
23949294,yes,"yes
The study found that in a resource-limited setting, maintaining HIV viral load suppression over time is feasible and associated with improved outcomes, including reduced use of third-line ART regimens and lower rates of virologic failure. The researchers suggest that this approach may be effective in preventing the emergence of viral resistance to HAART.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5073389,2026-06-30 14:05:11,57.6
18926458,no,"yes
The study found that the majority of octogenarians undergoing carotid endarterectomy had symptomatic stenosis, which is a narrowing of the artery that can lead to blockages and potentially life-threatening conditions. The presence of associated risk factors such as diabetes mellitus, hypertension, coronary artery disease, hyperlipidemia, and history of smoking increased the likelihood of complications during surgery. Despite these risks, no deaths occurred in the study.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.6618576,2026-06-30 14:05:12,56.7
23455575,no,"yes
The globulomaxillary cyst is a type of bone lesion that affects the nasal region. It is characterized by the presence of entrapped epithelium between the nasal and maxillary processes, which can lead to cystic lesions when not properly diagnosed or treated. The study found that some cases of these lesions were previously classified as globulomaxillary cysts but are now considered to be a different entity with distinct pathological features.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.6247874,2026-06-30 14:05:13,55.9
19106867,yes,"yes
The Main Gate Syndrome refers to a new approach in mass casualty victim management where multiple trauma centers work together to quickly assess and treat patients, reducing the time it takes for them to receive life-saving care. This multi-center approach allows for more efficient triage, prioritization of patients, and rapid deployment of medical resources. By working together, teams can improve patient outcomes and reduce mortality rates in high-pressure situations like mass casualty incidents.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.6534508,2026-06-30 14:05:14,56.5
11570976,maybe,"yes
The abstract describes a severe systemic reaction to sulfasalazine in a young woman with rheumatoid arthritis, characterized by eosinophilia, granulomatous enteritis, myelotoxicity, cholestatic hepatitis, and seizures. This suggests that the patient's condition was likely an adverse effect of sulfasalazine treatment rather than Crohn's disease. The reaction is described as severe and potentially life-threatening, indicating a high likelihood that it was not Crohn's disease.",yes,0,AnatomyTutorFast,anatomy-tutor-fast,0.7674704,2026-06-30 14:05:15,55.7
9616411,yes,"yes
The presence of a general practitioner hospital can reduce the number of people using general hospital beds by providing more efficient and effective primary care services. This is particularly true for populations living in peripheral municipalities where access to specialist care may be limited, leading to increased reliance on general hospitals for emergency or acute care needs. By reducing the need for hospital admissions, GP hospitals can help conserve bed capacity and resources.",yes,1,AnatomyTutorFast,anatomy-tutor-fast,0.5867816,2026-06-30 14:05:16,56.3
