totalRequestTime,loadSeconds,evalTokensPerSecond,modelName,promptTokenCount,outputTokenCount,timestamp
0.8938174,0.1668245,192.4577,anatomy-tutor-fast,527.0,132.0,2026-06-30 10:04:54
0.5963341,0.1648295,198.8391,anatomy-tutor-fast,500.0,78.0,2026-06-30 10:04:54
0.5671544,0.1684743,202.8535,anatomy-tutor-fast,652.0,72.0,2026-06-30 10:04:55
0.6406669,0.1690657,198.1699,anatomy-tutor-fast,604.0,85.0,2026-06-30 10:04:56
0.5478346,0.1645344,207.9885,anatomy-tutor-fast,459.0,71.0,2026-06-30 10:04:57
0.5222171,0.1682106,208.3474,anatomy-tutor-fast,612.0,65.0,2026-06-30 10:04:58
0.5531226,0.1672044,191.1382,anatomy-tutor-fast,522.0,65.0,2026-06-30 10:04:58
0.5455822,0.1636202,192.6754,anatomy-tutor-fast,528.0,66.0,2026-06-30 10:04:59
0.6264318,0.1692163,218.2697,anatomy-tutor-fast,424.0,92.0,2026-06-30 10:05:00
0.6980108,0.164354,189.4549,anatomy-tutor-fast,599.0,93.0,2026-06-30 10:05:01
0.5830753,0.16448,202.1509,anatomy-tutor-fast,527.0,75.0,2026-06-30 10:05:02
0.5874281,0.1663624,206.353,anatomy-tutor-fast,632.0,78.0,2026-06-30 10:05:02
0.5566178,0.1640532,202.7943,anatomy-tutor-fast,764.0,66.0,2026-06-30 10:05:03
0.5957983,0.1681381,198.1579,anatomy-tutor-fast,649.0,75.0,2026-06-30 10:05:04
0.5615645,0.1647045,207.8392,anatomy-tutor-fast,545.0,73.0,2026-06-30 10:05:05
0.4687686,0.1696973,201.3479,anatomy-tutor-fast,537.0,51.0,2026-06-30 10:05:05
0.6163782,0.1688786,215.2668,anatomy-tutor-fast,551.0,88.0,2026-06-30 10:05:06
0.6390498,0.1689102,200.8296,anatomy-tutor-fast,668.0,84.0,2026-06-30 10:05:07
0.5833154,0.1656092,201.8973,anatomy-tutor-fast,530.0,75.0,2026-06-30 10:05:08
0.5291611,0.165735,202.9489,anatomy-tutor-fast,548.0,66.0,2026-06-30 10:05:09
0.5731221,0.1622372,191.0797,anatomy-tutor-fast,411.0,72.0,2026-06-30 10:05:10
0.5737471,0.1667581,199.4717,anatomy-tutor-fast,515.0,74.0,2026-06-30 10:05:10
0.5073389,0.1640973,219.8047,anatomy-tutor-fast,590.0,67.0,2026-06-30 10:05:11
0.6618576,0.1644756,202.9494,anatomy-tutor-fast,554.0,92.0,2026-06-30 10:05:12
0.6247874,0.1652763,212.5424,anatomy-tutor-fast,472.0,90.0,2026-06-30 10:05:13
0.6534508,0.1678929,193.3887,anatomy-tutor-fast,375.0,88.0,2026-06-30 10:05:14
0.7674704,0.1617175,167.3409,anatomy-tutor-fast,380.0,98.0,2026-06-30 10:05:15
0.5867816,0.1567816,202.6114,anatomy-tutor-fast,462.0,81.0,2026-06-30 10:05:16
1.769723,0.1644159,167.7965,anatomy-tutor-fast,648.0,262.0,2026-06-30 10:05:18
0.691604,0.1662869,163.511,anatomy-tutor-fast,545.0,78.0,2026-06-30 10:05:19
0.7387435,0.1652288,158.9566,anatomy-tutor-fast,448.0,85.0,2026-06-30 10:05:20
0.7572698,0.167205,153.2282,anatomy-tutor-fast,549.0,84.0,2026-06-30 10:05:21
0.671847,0.1625865,189.4343,anatomy-tutor-fast,591.0,87.0,2026-06-30 10:05:21
0.8927164,0.1594959,157.7948,anatomy-tutor-fast,756.0,105.0,2026-06-30 10:05:23
0.6877863,0.1621492,178.9359,anatomy-tutor-fast,570.0,86.0,2026-06-30 10:05:23
0.686298,0.1678879,184.7972,anatomy-tutor-fast,686.0,86.0,2026-06-30 10:05:24
0.6428747,0.1652361,200.52,anatomy-tutor-fast,528.0,87.0,2026-06-30 10:05:25
0.6009065,0.1633202,203.03,anatomy-tutor-fast,542.0,79.0,2026-06-30 10:05:26
0.6267869,0.1613898,202.8268,anatomy-tutor-fast,536.0,86.0,2026-06-30 10:05:27
0.5844458,0.1631159,204.2505,anatomy-tutor-fast,537.0,77.0,2026-06-30 10:05:28
0.7807394,0.1614495,191.2558,anatomy-tutor-fast,641.0,110.0,2026-06-30 10:05:29
0.5290321,0.1654346,206.4313,anatomy-tutor-fast,590.0,66.0,2026-06-30 10:05:29
0.5243413,0.160964,209.1971,anatomy-tutor-fast,605.0,66.0,2026-06-30 10:05:30
0.5953231,0.1621851,208.2546,anatomy-tutor-fast,491.0,81.0,2026-06-30 10:05:31
0.5830377,0.1620259,202.5231,anatomy-tutor-fast,409.0,79.0,2026-06-30 10:05:32
0.5610757,0.1695074,199.358,anatomy-tutor-fast,698.0,69.0,2026-06-30 10:05:33
0.7601323,0.161491,196.4031,anatomy-tutor-fast,497.0,109.0,2026-06-30 10:05:34
0.6187598,0.1609196,179.7352,anatomy-tutor-fast,637.0,73.0,2026-06-30 10:05:34
0.6621612,0.1603379,178.8839,anatomy-tutor-fast,615.0,82.0,2026-06-30 10:05:35
0.7712894,0.1613513,176.3697,anatomy-tutor-fast,577.0,99.0,2026-06-30 10:05:36
0.9072376,0.1646637,157.2817,anatomy-tutor-fast,510.0,111.0,2026-06-30 10:05:37
0.5740683,0.1616841,173.6533,anatomy-tutor-fast,551.0,65.0,2026-06-30 10:05:38
0.5676308,0.1621495,184.1117,anatomy-tutor-fast,420.0,68.0,2026-06-30 10:05:39
0.5930474,0.1617595,186.6421,anatomy-tutor-fast,591.0,73.0,2026-06-30 10:05:40
0.5920122,0.1650873,185.6321,anatomy-tutor-fast,689.0,71.0,2026-06-30 10:05:40
0.571745,0.1611856,183.568,anatomy-tutor-fast,494.0,68.0,2026-06-30 10:05:41
0.7048643,0.1604384,161.6445,anatomy-tutor-fast,565.0,82.0,2026-06-30 10:05:42
20.94174,9.442491,66.09486,anatomy-tutor,623.0,56.0,2026-06-30 10:06:03
1.537767,0.0273316,59.88052,anatomy-tutor,536.0,76.0,2026-06-30 10:06:05
3.366692,0.0286061,55.36457,anatomy-tutor,1009.0,162.0,2026-06-30 10:06:09
2.023358,0.0282772,64.15974,anatomy-tutor,597.0,101.0,2026-06-30 10:06:11
1.305413,0.0279517,57.91677,anatomy-tutor,924.0,52.0,2026-06-30 10:06:12
1.443546,0.02692,58.80462,anatomy-tutor,626.0,64.0,2026-06-30 10:06:14
1.666769,0.0255224,64.03083,anatomy-tutor,712.0,84.0,2026-06-30 10:06:16
1.71311,0.027395,57.45852,anatomy-tutor,697.0,78.0,2026-06-30 10:06:18
1.300375,0.0320108,58.19699,anatomy-tutor,645.0,55.0,2026-06-30 10:06:19
1.741887,0.0333668,56.06045,anatomy-tutor,594.0,80.0,2026-06-30 10:06:21
1.685743,0.0290678,58.78818,anatomy-tutor,590.0,81.0,2026-06-30 10:06:23
1.358821,0.0287794,60.81968,anatomy-tutor,641.0,63.0,2026-06-30 10:06:25
1.964439,0.0285951,60.0583,anatomy-tutor,681.0,98.0,2026-06-30 10:06:27
1.207618,0.0274369,56.75297,anatomy-tutor,516.0,49.0,2026-06-30 10:06:28
1.951072,0.0330543,57.79341,anatomy-tutor,675.0,96.0,2026-06-30 10:06:31
2.161824,0.0307565,56.49239,anatomy-tutor,739.0,102.0,2026-06-30 10:06:33
4.916703,0.029174,54.18798,anatomy-tutor,747.0,243.0,2026-06-30 10:06:38
1.576749,0.0322425,61.01395,anatomy-tutor,565.0,75.0,2026-06-30 10:06:40
1.927157,0.0314922,56.41661,anatomy-tutor,762.0,87.0,2026-06-30 10:06:42
2.032125,0.0275453,55.0613,anatomy-tutor,742.0,92.0,2026-06-30 10:06:44
1.148916,0.0286631,61.65668,anatomy-tutor,585.0,51.0,2026-06-30 10:06:46
1.051637,0.0291003,61.42001,anatomy-tutor,576.0,47.0,2026-06-30 10:06:47
1.624319,0.0291048,61.93761,anatomy-tutor,594.0,82.0,2026-06-30 10:06:49
0.9686897,0.0259654,64.81425,anatomy-tutor,580.0,44.0,2026-06-30 10:06:50
2.412998,0.0333222,57.61596,anatomy-tutor,727.0,119.0,2026-06-30 10:06:53
1.976836,0.0299068,57.4304,anatomy-tutor,561.0,95.0,2026-06-30 10:06:55
1.330364,0.0264618,60.28999,anatomy-tutor,621.0,60.0,2026-06-30 10:06:56
1.89968,0.0346415,58.44258,anatomy-tutor,572.0,90.0,2026-06-30 10:06:58
1.403272,0.0285865,59.98026,anatomy-tutor,634.0,66.0,2026-06-30 10:07:00
1.280455,0.0276216,62.61544,anatomy-tutor,674.0,58.0,2026-06-30 10:07:02
1.14676,0.0287637,57.10172,anatomy-tutor,617.0,46.0,2026-06-30 10:07:03
1.582349,0.0311902,58.35044,anatomy-tutor,682.0,71.0,2026-06-30 10:07:05
1.261435,0.0274692,59.2986,anatomy-tutor,567.0,56.0,2026-06-30 10:07:06
1.860749,0.0306323,56.48903,anatomy-tutor,573.0,87.0,2026-06-30 10:07:08
1.233329,0.0290733,56.23794,anatomy-tutor,398.0,56.0,2026-06-30 10:07:10
0.7001486,0.026859,67.47707,anatomy-tutor,735.0,33.0,2026-06-30 10:07:11
1.577458,0.0257667,55.81823,anatomy-tutor,840.0,64.0,2026-06-30 10:07:12
1.868512,0.0296495,57.92036,anatomy-tutor,843.0,83.0,2026-06-30 10:07:14
1.663386,0.028704,57.5909,anatomy-tutor,554.0,74.0,2026-06-30 10:07:16
4.778028,0.030033,63.26869,anatomy-tutor,781.0,33.0,2026-06-30 10:07:21
1.836464,0.0308162,57.56979,anatomy-tutor,748.0,81.0,2026-06-30 10:07:23
1.969355,0.0294996,57.09414,anatomy-tutor,646.0,87.0,2026-06-30 10:07:25
2.799172,0.0278865,56.77017,anatomy-tutor,855.0,130.0,2026-06-30 10:07:28
1.373411,0.0279744,58.91505,anatomy-tutor,622.0,59.0,2026-06-30 10:07:30
1.627658,0.0290077,59.68955,anatomy-tutor,578.0,80.0,2026-06-30 10:07:32
1.676676,0.0263077,55.73638,anatomy-tutor,756.0,71.0,2026-06-30 10:07:34
2.574781,0.0316534,58.53225,anatomy-tutor,685.0,125.0,2026-06-30 10:07:36
0.9892191,0.029418,65.15041,anatomy-tutor,543.0,41.0,2026-06-30 10:07:38
1.51451,0.0264191,60.07276,anatomy-tutor,719.0,71.0,2026-06-30 10:07:39
1.42711,0.0358741,58.47501,anatomy-tutor,602.0,62.0,2026-06-30 10:07:41
1.330308,0.0352788,59.42887,anatomy-tutor,613.0,62.0,2026-06-30 10:07:43
2.266699,0.0270617,57.61105,anatomy-tutor,483.0,110.0,2026-06-30 10:07:45
3.382713,0.029512,56.3827,anatomy-tutor,722.0,173.0,2026-06-30 10:07:49
1.753113,0.0288663,57.53923,anatomy-tutor,594.0,76.0,2026-06-30 10:07:51
1.478782,0.0287824,56.29152,anatomy-tutor,755.0,63.0,2026-06-30 10:07:52
1.632171,0.0305484,56.26646,anatomy-tutor,910.0,64.0,2026-06-30 10:07:54
2.282519,0.0273624,57.53881,anatomy-tutor,779.0,105.0,2026-06-30 10:07:57
1.468854,0.0275351,61.15081,anatomy-tutor,617.0,70.0,2026-06-30 10:07:58
1.892588,0.0310341,57.94517,anatomy-tutor,645.0,88.0,2026-06-30 10:08:00
2.202769,0.031953,55.36735,anatomy-tutor,679.0,102.0,2026-06-30 10:08:03
2.470546,0.0293942,55.81692,anatomy-tutor,815.0,112.0,2026-06-30 10:08:05
1.559427,0.0291866,58.45659,anatomy-tutor,612.0,69.0,2026-06-30 10:08:07
1.698359,0.0275437,58.732,anatomy-tutor,685.0,81.0,2026-06-30 10:08:09
1.185661,0.027374,61.00632,anatomy-tutor,467.0,55.0,2026-06-30 10:08:10
1.650557,0.0275229,56.09538,anatomy-tutor,627.0,77.0,2026-06-30 10:08:12
2.465744,0.027354,56.57911,anatomy-tutor,696.0,120.0,2026-06-30 10:08:15
1.664767,0.0260245,59.16387,anatomy-tutor,664.0,77.0,2026-06-30 10:08:17
1.309848,0.0304293,59.61109,anatomy-tutor,552.0,60.0,2026-06-30 10:08:18
0.9618216,0.0272996,63.29031,anatomy-tutor,435.0,48.0,2026-06-30 10:08:20
1.40934,0.0271921,58.64989,anatomy-tutor,451.0,76.0,2026-06-30 10:08:21
1.631677,0.0325038,60.86185,anatomy-tutor,556.0,81.0,2026-06-30 10:08:23
1.346802,0.0294704,57.4283,anatomy-tutor,752.0,58.0,2026-06-30 10:08:25
1.548116,0.0281769,57.81866,anatomy-tutor,639.0,68.0,2026-06-30 10:08:26
1.652516,0.0290333,59.89227,anatomy-tutor,519.0,79.0,2026-06-30 10:08:28
0.9539748,0.0299424,64.61404,anatomy-tutor,640.0,41.0,2026-06-30 10:08:29
1.605509,0.0261401,57.11367,anatomy-tutor,705.0,71.0,2026-06-30 10:08:31
1.936561,0.031591,53.35779,anatomy-tutor,873.0,79.0,2026-06-30 10:08:33
1.696259,0.0305109,60.84182,anatomy-tutor,669.0,80.0,2026-06-30 10:08:35
2.136677,0.0268767,61.60624,anatomy-tutor,829.0,107.0,2026-06-30 10:08:37
1.049078,0.027974,61.98814,anatomy-tutor,615.0,42.0,2026-06-30 10:08:39
2.466966,0.0305269,59.178,anatomy-tutor,624.0,127.0,2026-06-30 10:08:41
1.449872,0.0284512,61.42107,anatomy-tutor,634.0,69.0,2026-06-30 10:08:43
2.079133,0.0259601,59.59148,anatomy-tutor,605.0,104.0,2026-06-30 10:08:45
1.514594,0.0322919,65.34906,anatomy-tutor,768.0,75.0,2026-06-30 10:08:47
1.955779,0.0273784,58.04312,anatomy-tutor,703.0,91.0,2026-06-30 10:08:49
1.091222,0.0279147,61.44154,anatomy-tutor,754.0,41.0,2026-06-30 10:08:51
1.14087,0.0314222,63.97315,anatomy-tutor,577.0,52.0,2026-06-30 10:08:52
1.794282,0.0325261,55.71634,anatomy-tutor,470.0,87.0,2026-06-30 10:08:54
1.070091,0.0264376,59.45882,anatomy-tutor,817.0,44.0,2026-06-30 10:08:55
1.565767,0.0298672,60.54735,anatomy-tutor,566.0,71.0,2026-06-30 10:08:57
1.518393,0.0309722,65.5112,anatomy-tutor,743.0,76.0,2026-06-30 10:08:59
2.48784,0.0279612,53.16091,anatomy-tutor,725.0,113.0,2026-06-30 10:09:01
1.689309,0.0299153,63.08849,anatomy-tutor,672.0,80.0,2026-06-30 10:09:03
1.897071,0.0298674,57.69188,anatomy-tutor,597.0,91.0,2026-06-30 10:09:05
1.769302,0.03041,62.52287,anatomy-tutor,643.0,89.0,2026-06-30 10:09:07
0.9483661,0.0312823,75.80598,anatomy-tutor,516.0,49.0,2026-06-30 10:09:09
1.44625,0.0296921,67.82313,anatomy-tutor,708.0,77.0,2026-06-30 10:09:10
1.533286,0.0284146,58.82379,anatomy-tutor,853.0,67.0,2026-06-30 10:09:12
1.538175,0.0284883,64.72591,anatomy-tutor,563.0,76.0,2026-06-30 10:09:14
2.142531,0.0323391,58.88807,anatomy-tutor,681.0,108.0,2026-06-30 10:09:16
5.251844,4.200083,67.09684,ncatmedllama,602.0,54.0,2026-06-30 10:09:22
1.22732,0.0310342,67.33189,ncatmedllama,515.0,66.0,2026-06-30 10:09:23
1.544738,0.0277495,65.65347,ncatmedllama,988.0,76.0,2026-06-30 10:09:25
1.62258,0.0277538,67.77515,ncatmedllama,576.0,85.0,2026-06-30 10:09:27
2.2961,0.0257138,56.19946,ncatmedllama,903.0,107.0,2026-06-30 10:09:29
1.736536,0.0274051,60.79766,ncatmedllama,605.0,85.0,2026-06-30 10:09:31
1.292843,0.0284118,62.70548,ncatmedllama,691.0,58.0,2026-06-30 10:09:32
1.490096,0.0275311,62.0503,ncatmedllama,676.0,72.0,2026-06-30 10:09:34
1.040712,0.0274816,61.06017,ncatmedllama,624.0,45.0,2026-06-30 10:09:35
1.533677,0.0245192,64.55285,ncatmedllama,573.0,82.0,2026-06-30 10:09:37
0.9072782,0.0326231,64.71246,ncatmedllama,569.0,39.0,2026-06-30 10:09:38
1.601331,0.0264471,61.08961,ncatmedllama,620.0,81.0,2026-06-30 10:09:40
2.041863,0.027411,55.76433,ncatmedllama,660.0,97.0,2026-06-30 10:09:42
1.332081,0.0286417,61.20906,ncatmedllama,495.0,62.0,2026-06-30 10:09:44
1.665322,0.0262438,58.17894,ncatmedllama,654.0,80.0,2026-06-30 10:09:46
1.090219,0.0266444,56.58043,ncatmedllama,718.0,43.0,2026-06-30 10:09:47
1.580544,0.0269448,65.24581,ncatmedllama,726.0,78.0,2026-06-30 10:09:49
1.445854,0.0310107,61.00731,ncatmedllama,544.0,71.0,2026-06-30 10:09:51
1.724807,0.0279312,60.34775,ncatmedllama,741.0,83.0,2026-06-30 10:09:52
0.8535065,0.0264864,63.39973,ncatmedllama,721.0,32.0,2026-06-30 10:09:54
1.224374,0.0253119,68.26856,ncatmedllama,564.0,65.0,2026-06-30 10:09:55
1.860101,0.0283364,58.31349,ncatmedllama,555.0,94.0,2026-06-30 10:09:57
1.328624,0.0266382,58.60058,ncatmedllama,573.0,62.0,2026-06-30 10:09:59
1.520301,0.0253998,60.47948,ncatmedllama,559.0,77.0,2026-06-30 10:10:00
1.318202,0.0270502,58.95927,ncatmedllama,706.0,58.0,2026-06-30 10:10:02
1.090273,0.0282004,60.21521,ncatmedllama,540.0,49.0,2026-06-30 10:10:03
1.066072,0.030591,60.97832,ncatmedllama,600.0,48.0,2026-06-30 10:10:04
1.76348,0.0281526,62.95129,ncatmedllama,551.0,94.0,2026-06-30 10:10:06
1.347196,0.0253223,61.77145,ncatmedllama,613.0,65.0,2026-06-30 10:10:08
1.881647,0.027666,61.39826,ncatmedllama,653.0,95.0,2026-06-30 10:10:10
1.304733,0.0294789,63.21545,ncatmedllama,596.0,61.0,2026-06-30 10:10:12
2.552755,0.0312751,56.74292,ncatmedllama,661.0,125.0,2026-06-30 10:10:14
2.230011,0.0290684,65.94984,ncatmedllama,546.0,126.0,2026-06-30 10:10:17
0.889047,0.0289436,69.84666,ncatmedllama,552.0,40.0,2026-06-30 10:10:18
1.136756,0.0270896,60.35086,ncatmedllama,377.0,57.0,2026-06-30 10:10:19
1.781182,0.0265872,58.29137,ncatmedllama,714.0,92.0,2026-06-30 10:10:21
1.278402,0.0281813,59.7097,ncatmedllama,819.0,53.0,2026-06-30 10:10:23
1.805104,0.0319192,62.61426,ncatmedllama,822.0,86.0,2026-06-30 10:10:25
1.509022,0.0254267,60.84803,ncatmedllama,533.0,70.0,2026-06-30 10:10:27
0.8601791,0.0262914,63.25198,ncatmedllama,760.0,32.0,2026-06-30 10:10:28
1.30457,0.0232992,59.52337,ncatmedllama,727.0,56.0,2026-06-30 10:10:29
1.234223,0.0302592,61.39162,ncatmedllama,625.0,53.0,2026-06-30 10:10:31
2.064075,0.0261613,59.3685,ncatmedllama,834.0,102.0,2026-06-30 10:10:33
1.391757,0.0300884,59.92775,ncatmedllama,601.0,63.0,2026-06-30 10:10:34
1.480171,0.0341702,61.34072,ncatmedllama,557.0,73.0,2026-06-30 10:10:36
1.497536,0.028015,59.87873,ncatmedllama,735.0,74.0,2026-06-30 10:10:38
1.426252,0.0249372,67.89452,ncatmedllama,664.0,74.0,2026-06-30 10:10:40
1.612767,0.0285274,58.51794,ncatmedllama,522.0,76.0,2026-06-30 10:10:41
2.227102,0.0273065,56.78524,ncatmedllama,698.0,109.0,2026-06-30 10:10:44
0.6416725,0.0306518,58.47833,ncatmedllama,581.0,17.0,2026-06-30 10:10:45
0.9056382,0.0280793,64.34944,ncatmedllama,592.0,40.0,2026-06-30 10:10:46
1.296005,0.0290257,62.21092,ncatmedllama,462.0,63.0,2026-06-30 10:10:47
2.336904,0.0331421,59.45168,ncatmedllama,701.0,120.0,2026-06-30 10:10:50
1.681242,0.0297973,63.04327,ncatmedllama,573.0,83.0,2026-06-30 10:10:52
0.8114185,0.0337923,70.81062,ncatmedllama,734.0,34.0,2026-06-30 10:10:53
1.21419,0.0248388,60.09513,ncatmedllama,889.0,46.0,2026-06-30 10:10:54
1.967235,0.024886,56.05977,ncatmedllama,758.0,87.0,2026-06-30 10:10:56
1.075744,0.0303258,64.05226,ncatmedllama,596.0,48.0,2026-06-30 10:10:58
0.8290669,0.0374517,57.13913,ncatmedllama,624.0,28.0,2026-06-30 10:10:59
1.401703,0.0272877,66.59441,ncatmedllama,658.0,73.0,2026-06-30 10:11:00
1.695002,0.0281565,60.10788,ncatmedllama,794.0,77.0,2026-06-30 10:11:02
1.48429,0.0283061,61.89018,ncatmedllama,591.0,69.0,2026-06-30 10:11:04
1.607492,0.0297359,61.33517,ncatmedllama,664.0,79.0,2026-06-30 10:11:06
1.417575,0.0290673,62.09533,ncatmedllama,446.0,70.0,2026-06-30 10:11:07
2.845166,0.0312882,64.10638,ncatmedllama,606.0,165.0,2026-06-30 10:11:10
1.423553,0.0286352,60.65269,ncatmedllama,675.0,67.0,2026-06-30 10:11:12
1.601321,0.0280106,55.75169,ncatmedllama,643.0,71.0,2026-06-30 10:11:14
1.320744,0.0306548,63.96756,ncatmedllama,531.0,66.0,2026-06-30 10:11:15
0.8797032,0.0297169,68.74459,ncatmedllama,414.0,45.0,2026-06-30 10:11:16
1.065233,0.0283628,59.07803,ncatmedllama,430.0,56.0,2026-06-30 10:11:18
1.417335,0.0326206,60.13157,ncatmedllama,535.0,70.0,2026-06-30 10:11:19
1.557524,0.0268512,59.25061,ncatmedllama,731.0,71.0,2026-06-30 10:11:21
1.834009,0.028335,59.84749,ncatmedllama,618.0,93.0,2026-06-30 10:11:23
1.405854,0.0281129,60.91881,ncatmedllama,498.0,69.0,2026-06-30 10:11:25
2.273736,0.0279319,60.05609,ncatmedllama,619.0,119.0,2026-06-30 10:11:27
0.9898172,0.0291633,57.4195,ncatmedllama,684.0,35.0,2026-06-30 10:11:28
1.557956,0.03216,60.33563,ncatmedllama,852.0,68.0,2026-06-30 10:11:30
0.8933057,0.0306106,57.5225,ncatmedllama,648.0,34.0,2026-06-30 10:11:31
1.470163,0.0282378,64.94692,ncatmedllama,808.0,69.0,2026-06-30 10:11:33
1.576207,0.0281357,63.22177,ncatmedllama,594.0,77.0,2026-06-30 10:11:35
1.551708,0.0264396,55.68522,ncatmedllama,603.0,68.0,2026-06-30 10:11:36
3.290288,0.0289732,60.01724,ncatmedllama,613.0,180.0,2026-06-30 10:11:40
1.638936,0.0335083,62.68394,ncatmedllama,584.0,82.0,2026-06-30 10:11:42
1.391208,0.0289797,58.8729,ncatmedllama,747.0,62.0,2026-06-30 10:11:43
1.654072,0.0340186,60.81503,ncatmedllama,682.0,76.0,2026-06-30 10:11:45
1.562432,0.0309255,60.21001,ncatmedllama,733.0,71.0,2026-06-30 10:11:47
1.633961,0.0286153,61.39434,ncatmedllama,556.0,76.0,2026-06-30 10:11:49
0.8873461,0.0286644,70.29533,ncatmedllama,449.0,46.0,2026-06-30 10:11:50
1.341639,0.0322095,59.3077,ncatmedllama,796.0,60.0,2026-06-30 10:11:52
1.440506,0.0305876,63.10688,ncatmedllama,545.0,69.0,2026-06-30 10:11:53
1.677128,0.0264877,59.36707,ncatmedllama,722.0,79.0,2026-06-30 10:11:55
1.329085,0.0325697,55.57825,ncatmedllama,704.0,57.0,2026-06-30 10:11:57
1.0112,0.0325718,66.87905,ncatmedllama,651.0,41.0,2026-06-30 10:11:58
1.82718,0.0345705,58.5884,ncatmedllama,576.0,89.0,2026-06-30 10:12:00
1.857861,0.0313965,60.76898,ncatmedllama,622.0,93.0,2026-06-30 10:12:02
1.307999,0.0321573,64.38387,ncatmedllama,495.0,63.0,2026-06-30 10:12:04
