totalRequestTime,loadSeconds,evalTokensPerSecond,modelName,promptTokenCount,outputTokenCount,timestamp
1.257636,0.1980074,44.16766,llama3.2:1b,280.0,2.0,2026-06-26 12:38:43
1.920066,0.2090173,44.47508,llama3.2:1b,475.0,2.0,2026-06-26 12:38:45
1.944961,0.2174822,43.20868,llama3.2:1b,447.0,2.0,2026-06-26 12:38:47
1.927261,0.195818,43.61384,llama3.2:1b,455.0,2.0,2026-06-26 12:38:49
1.709829,0.2159542,45.60379,llama3.2:1b,373.0,2.0,2026-06-26 12:38:51
1.933898,0.1969716,44.53748,llama3.2:1b,477.0,2.0,2026-06-26 12:38:54
1.942324,0.2079177,42.91385,llama3.2:1b,455.0,2.0,2026-06-26 12:38:56
1.513532,0.2308703,44.02474,llama3.2:1b,335.0,2.0,2026-06-26 12:38:58
1.505316,0.2425737,43.65763,llama3.2:1b,362.0,2.0,2026-06-26 12:38:59
1.761919,0.2227587,45.21511,llama3.2:1b,422.0,2.0,2026-06-26 12:39:01
2.240856,0.2449803,44.32821,llama3.2:1b,515.0,2.0,2026-06-26 12:39:04
1.295652,0.2327057,44.87827,llama3.2:1b,299.0,2.0,2026-06-26 12:39:05
1.750035,0.2388275,44.72472,llama3.2:1b,415.0,2.0,2026-06-26 12:39:07
1.984583,0.2446562,44.91556,llama3.2:1b,444.0,2.0,2026-06-26 12:39:09
1.7699,0.2053695,44.96504,llama3.2:1b,420.0,2.0,2026-06-26 12:39:11
1.776906,0.2402902,42.81922,llama3.2:1b,414.0,2.0,2026-06-26 12:39:14
1.978324,0.2132187,44.94281,llama3.2:1b,483.0,2.0,2026-06-26 12:39:16
1.957781,0.2217717,45.1559,llama3.2:1b,472.0,2.0,2026-06-26 12:39:18
1.953182,0.2224064,45.25501,llama3.2:1b,455.0,2.0,2026-06-26 12:39:20
1.974785,0.2387671,45.31448,llama3.2:1b,465.0,2.0,2026-06-26 12:39:22
1.526188,0.2440447,45.13755,llama3.2:1b,342.0,2.0,2026-06-26 12:39:24
1.697707,0.2379744,44.93776,llama3.2:1b,367.0,2.0,2026-06-26 12:39:26
1.741822,0.2407104,43.39054,llama3.2:1b,383.0,2.0,2026-06-26 12:39:28
2.136713,0.2290563,44.834,llama3.2:1b,495.0,2.0,2026-06-26 12:39:30
1.523421,0.2389546,44.15401,llama3.2:1b,334.0,2.0,2026-06-26 12:39:32
1.500172,0.2399037,43.99665,llama3.2:1b,344.0,2.0,2026-06-26 12:39:34
1.262088,0.2237998,42.23865,llama3.2:1b,260.0,2.0,2026-06-26 12:39:35
1.325112,0.2707877,43.0052,llama3.2:1b,264.0,2.0,2026-06-26 12:39:37
1.757937,0.2427808,45.17426,llama3.2:1b,413.0,2.0,2026-06-26 12:39:39
1.764979,0.2452747,45.06128,llama3.2:1b,392.0,2.0,2026-06-26 12:39:41
1.041515,0.2442238,43.52368,llama3.2:1b,222.0,2.0,2026-06-26 12:39:42
1.712162,0.2287533,42.84031,llama3.2:1b,390.0,2.0,2026-06-26 12:39:44
1.759894,0.2379474,44.53748,llama3.2:1b,413.0,2.0,2026-06-26 12:39:46
2.422901,0.2446643,45.0755,llama3.2:1b,579.0,2.0,2026-06-26 12:39:49
1.948808,0.2063552,44.61497,llama3.2:1b,453.0,2.0,2026-06-26 12:39:51
1.276375,0.2408214,45.28678,llama3.2:1b,268.0,2.0,2026-06-26 12:39:53
1.263224,0.2344834,44.46223,llama3.2:1b,302.0,2.0,2026-06-26 12:39:54
2.366455,0.2385977,44.82195,llama3.2:1b,559.0,2.0,2026-06-26 12:39:57
1.757598,0.2163248,44.2243,llama3.2:1b,402.0,2.0,2026-06-26 12:39:59
2.350238,0.2763701,40.3706,llama3.2:1b,556.0,2.0,2026-06-26 12:40:01
1.375705,0.2516196,43.12669,llama3.2:1b,298.0,2.0,2026-06-26 12:40:03
1.323954,0.2538125,40.58854,llama3.2:1b,301.0,2.0,2026-06-26 12:40:05
2.243075,0.239645,39.93291,llama3.2:1b,503.0,2.0,2026-06-26 12:40:07
1.803031,0.2461937,42.44662,llama3.2:1b,377.0,2.0,2026-06-26 12:40:09
1.314589,0.2422766,43.64239,llama3.2:1b,270.0,2.0,2026-06-26 12:40:11
1.78367,0.263723,45.13552,llama3.2:1b,415.0,2.0,2026-06-26 12:40:13
1.258714,0.1974145,43.49717,llama3.2:1b,284.0,2.0,2026-06-26 12:40:14
1.478863,0.2429099,44.04316,llama3.2:1b,316.0,2.0,2026-06-26 12:40:16
1.957055,0.2419744,43.16764,llama3.2:1b,467.0,2.0,2026-06-26 12:40:18
1.744785,0.2464674,45.17018,llama3.2:1b,373.0,2.0,2026-06-26 12:40:20
1.263487,0.2398394,45.11108,llama3.2:1b,263.0,2.0,2026-06-26 12:40:22
1.239958,0.2141804,43.83178,llama3.2:1b,271.0,2.0,2026-06-26 12:40:23
2.149126,0.251728,44.88935,llama3.2:1b,497.0,2.0,2026-06-26 12:40:25
1.97937,0.2359188,45.23966,llama3.2:1b,485.0,2.0,2026-06-26 12:40:28
1.49482,0.2164651,44.93574,llama3.2:1b,344.0,2.0,2026-06-26 12:40:29
1.29509,0.2400993,41.89973,llama3.2:1b,298.0,2.0,2026-06-26 12:40:31
1.774053,0.2490647,43.10252,llama3.2:1b,398.0,2.0,2026-06-26 12:40:33
1.023568,0.2189853,45.34633,llama3.2:1b,215.0,2.0,2026-06-26 12:40:34
1.006811,0.2429264,43.59768,llama3.2:1b,224.0,2.0,2026-06-26 12:40:35
1.727471,0.2350276,45.0491,llama3.2:1b,407.0,2.0,2026-06-26 12:40:37
1.271192,0.225284,45.28473,llama3.2:1b,300.0,2.0,2026-06-26 12:40:39
1.706453,0.2024781,43.89334,llama3.2:1b,392.0,2.0,2026-06-26 12:40:41
1.759782,0.2400878,44.98122,llama3.2:1b,410.0,2.0,2026-06-26 12:40:43
2.161309,0.2115648,43.60719,llama3.2:1b,524.0,2.0,2026-06-26 12:40:45
1.500194,0.2150985,44.04219,llama3.2:1b,336.0,2.0,2026-06-26 12:40:47
1.014152,0.2064808,45.05824,llama3.2:1b,226.0,2.0,2026-06-26 12:40:48
1.733185,0.2220623,43.4122,llama3.2:1b,421.0,2.0,2026-06-26 12:40:50
1.047696,0.2391588,43.32286,llama3.2:1b,235.0,2.0,2026-06-26 12:40:52
1.478891,0.2234087,43.3041,llama3.2:1b,360.0,2.0,2026-06-26 12:40:53
2.277314,0.232879,41.18871,llama3.2:1b,514.0,2.0,2026-06-26 12:40:56
2.305205,0.2407923,39.87798,llama3.2:1b,532.0,2.0,2026-06-26 12:40:58
1.567315,0.2357059,40.48337,llama3.2:1b,309.0,2.0,2026-06-26 12:41:00
0.8324479,0.2390819,41.11673,llama3.2:1b,149.0,2.0,2026-06-26 12:41:01
0.9944166,0.2426798,42.95809,llama3.2:1b,177.0,2.0,2026-06-26 12:41:03
1.72651,0.2433009,43.71871,llama3.2:1b,428.0,2.0,2026-06-26 12:41:05
1.958555,0.2190788,43.22082,llama3.2:1b,462.0,2.0,2026-06-26 12:41:07
1.503211,0.2157886,42.68579,llama3.2:1b,336.0,2.0,2026-06-26 12:41:08
2.674769,0.2338622,43.26195,llama3.2:1b,680.0,2.0,2026-06-26 12:41:11
2.14617,0.1931247,42.63665,llama3.2:1b,496.0,2.0,2026-06-26 12:41:14
1.916511,0.1912094,44.90144,llama3.2:1b,441.0,2.0,2026-06-26 12:41:16
1.286991,0.2346126,45.26321,llama3.2:1b,277.0,2.0,2026-06-26 12:41:17
1.907998,0.1994561,43.24324,llama3.2:1b,436.0,2.0,2026-06-26 12:41:20
1.506426,0.2263923,43.83466,llama3.2:1b,343.0,2.0,2026-06-26 12:41:21
1.926767,0.230705,43.54168,llama3.2:1b,436.0,2.0,2026-06-26 12:41:23
1.271956,0.231364,45.06636,llama3.2:1b,279.0,2.0,2026-06-26 12:41:25
1.441456,0.2031581,43.91358,llama3.2:1b,308.0,2.0,2026-06-26 12:41:27
1.705133,0.1961587,43.22455,llama3.2:1b,393.0,2.0,2026-06-26 12:41:29
1.309546,0.2315664,43.35197,llama3.2:1b,278.0,2.0,2026-06-26 12:41:30
1.256726,0.2210693,44.04122,llama3.2:1b,274.0,2.0,2026-06-26 12:41:32
1.461556,0.1972232,43.81065,llama3.2:1b,327.0,2.0,2026-06-26 12:41:33
2.207565,0.2376206,44.24583,llama3.2:1b,527.0,2.0,2026-06-26 12:41:36
1.937957,0.2007773,43.26476,llama3.2:1b,449.0,2.0,2026-06-26 12:41:38
1.766593,0.1982877,33.02146,llama3.2:1b,394.0,3.0,2026-06-26 12:41:40
1.255189,0.2101508,45.08566,llama3.2:1b,283.0,2.0,2026-06-26 12:41:41
1.470872,0.2047884,43.26101,llama3.2:1b,346.0,2.0,2026-06-26 12:41:43
1.973475,0.2328495,42.78807,llama3.2:1b,447.0,2.0,2026-06-26 12:41:45
1.981196,0.2377782,44.41878,llama3.2:1b,470.0,2.0,2026-06-26 12:41:48
2.186607,0.2322649,45.10804,llama3.2:1b,514.0,2.0,2026-06-26 12:41:50
1.728996,0.1946597,43.20681,llama3.2:1b,388.0,2.0,2026-06-26 12:41:52
1.972234,0.2380436,43.72349,llama3.2:1b,455.0,2.0,2026-06-26 12:41:54
1.763788,0.2254394,44.98729,llama3.2:1b,405.0,2.0,2026-06-26 12:41:56
1.479861,0.2146671,44.83199,llama3.2:1b,322.0,2.0,2026-06-26 12:41:58
1.726025,0.2266399,43.20868,llama3.2:1b,381.0,2.0,2026-06-26 12:42:00
1.510181,0.2374878,43.21801,llama3.2:1b,343.0,2.0,2026-06-26 12:42:02
1.725358,0.2137409,42.69399,llama3.2:1b,387.0,2.0,2026-06-26 12:42:03
1.003456,0.195478,45.02578,llama3.2:1b,217.0,2.0,2026-06-26 12:42:05
2.118876,0.1983574,43.60528,llama3.2:1b,533.0,2.0,2026-06-26 12:42:07
1.273605,0.2323921,45.50419,llama3.2:1b,252.0,2.0,2026-06-26 12:42:09
1.899533,0.2073678,44.35475,llama3.2:1b,436.0,2.0,2026-06-26 12:42:11
1.018934,0.2002423,45.17834,llama3.2:1b,237.0,2.0,2026-06-26 12:42:12
1.669277,0.1997582,44.84707,llama3.2:1b,375.0,2.0,2026-06-26 12:42:14
1.947407,0.2113207,43.73688,llama3.2:1b,483.0,2.0,2026-06-26 12:42:16
1.761515,0.2172543,44.54244,llama3.2:1b,423.0,2.0,2026-06-26 12:42:18
1.933176,0.211454,44.97718,llama3.2:1b,452.0,2.0,2026-06-26 12:42:20
1.525012,0.2401386,44.66978,llama3.2:1b,356.0,2.0,2026-06-26 12:42:22
1.690599,0.1978399,43.67766,llama3.2:1b,373.0,2.0,2026-06-26 12:42:24
1.255728,0.2069711,42.85316,llama3.2:1b,300.0,2.0,2026-06-26 12:42:25
1.497415,0.2328867,43.82409,llama3.2:1b,361.0,2.0,2026-06-26 12:42:27
1.493879,0.2325665,43.58628,llama3.2:1b,333.0,2.0,2026-06-26 12:42:29
1.229885,0.1943654,43.67575,llama3.2:1b,271.0,2.0,2026-06-26 12:42:30
1.944627,0.2325316,43.30223,llama3.2:1b,486.0,2.0,2026-06-26 12:42:32
2.169935,0.2136634,43.37924,llama3.2:1b,518.0,2.0,2026-06-26 12:42:35
1.735334,0.2290715,44.9964,llama3.2:1b,374.0,2.0,2026-06-26 12:42:37
1.461824,0.1960946,44.79383,llama3.2:1b,334.0,2.0,2026-06-26 12:42:38
1.481641,0.2196793,44.32231,llama3.2:1b,342.0,2.0,2026-06-26 12:42:40
1.717555,0.1987569,43.60053,llama3.2:1b,417.0,2.0,2026-06-26 12:42:42
1.51122,0.2363706,43.54073,llama3.2:1b,362.0,2.0,2026-06-26 12:42:44
2.401892,0.225082,43.30973,llama3.2:1b,597.0,2.0,2026-06-26 12:42:46
1.974771,0.2341295,42.72774,llama3.2:1b,454.0,2.0,2026-06-26 12:42:49
1.509659,0.2304632,43.54168,llama3.2:1b,336.0,2.0,2026-06-26 12:42:50
1.484344,0.2288362,43.60624,llama3.2:1b,355.0,2.0,2026-06-26 12:42:52
1.707133,0.2051098,43.51799,llama3.2:1b,385.0,2.0,2026-06-26 12:42:54
1.509447,0.2316915,43.89045,llama3.2:1b,350.0,2.0,2026-06-26 12:42:56
1.718043,0.1984238,43.59673,llama3.2:1b,410.0,2.0,2026-06-26 12:42:58
1.726869,0.2057409,44.50378,llama3.2:1b,407.0,2.0,2026-06-26 12:43:00
1.960637,0.2216505,42.79906,llama3.2:1b,488.0,2.0,2026-06-26 12:43:02
1.265691,0.1986128,43.0923,llama3.2:1b,283.0,2.0,2026-06-26 12:43:03
1.456944,0.2291588,44.44148,llama3.2:1b,318.0,2.0,2026-06-26 12:43:05
1.906737,0.1979478,45.36073,llama3.2:1b,444.0,2.0,2026-06-26 12:43:07
1.923047,0.2119838,44.62294,llama3.2:1b,435.0,2.0,2026-06-26 12:43:09
1.753447,0.2316187,44.18425,llama3.2:1b,424.0,2.0,2026-06-26 12:43:11
1.282741,0.239407,44.94483,llama3.2:1b,296.0,2.0,2026-06-26 12:43:13
1.898477,0.1960339,43.57393,llama3.2:1b,454.0,2.0,2026-06-26 12:43:15
1.94737,0.2190005,44.38132,llama3.2:1b,449.0,2.0,2026-06-26 12:43:17
1.746481,0.22412,44.70372,llama3.2:1b,389.0,2.0,2026-06-26 12:43:19
1.722161,0.2079007,43.83466,llama3.2:1b,395.0,2.0,2026-06-26 12:43:21
1.751385,0.2377964,45.04505,llama3.2:1b,407.0,2.0,2026-06-26 12:43:23
1.712306,0.201858,43.84523,llama3.2:1b,388.0,2.0,2026-06-26 12:43:25
1.029359,0.2313124,43.92419,llama3.2:1b,229.0,2.0,2026-06-26 12:43:26
1.443717,0.2368915,44.38822,llama3.2:1b,304.0,2.0,2026-06-26 12:43:28
1.243292,0.1972541,43.63668,llama3.2:1b,294.0,2.0,2026-06-26 12:43:29
1.261839,0.2329012,44.62791,llama3.2:1b,287.0,2.0,2026-06-26 12:43:31
1.470983,0.2121582,44.79383,llama3.2:1b,331.0,2.0,2026-06-26 12:43:33
1.943012,0.2325936,43.37172,llama3.2:1b,474.0,2.0,2026-06-26 12:43:35
1.517877,0.2321035,42.9821,llama3.2:1b,342.0,2.0,2026-06-26 12:43:36
0.7981809,0.2166269,44.13258,llama3.2:1b,162.0,2.0,2026-06-26 12:43:38
1.713459,0.2352652,44.53351,llama3.2:1b,426.0,2.0,2026-06-26 12:43:39
1.727717,0.2359385,45.2714,llama3.2:1b,383.0,2.0,2026-06-26 12:43:41
1.934709,0.2236955,44.78882,llama3.2:1b,455.0,2.0,2026-06-26 12:43:44
1.499194,0.2140839,43.7474,llama3.2:1b,340.0,2.0,2026-06-26 12:43:45
1.719161,0.2384832,45.2919,llama3.2:1b,379.0,2.0,2026-06-26 12:43:47
1.729352,0.2017473,45.71847,llama3.2:1b,420.0,2.0,2026-06-26 12:43:49
1.490363,0.2202768,43.83658,llama3.2:1b,335.0,2.0,2026-06-26 12:43:51
1.705306,0.2135853,43.32193,llama3.2:1b,378.0,2.0,2026-06-26 12:43:53
0.9960215,0.1951824,43.15088,llama3.2:1b,211.0,2.0,2026-06-26 12:43:54
1.441096,0.194967,43.38489,llama3.2:1b,350.0,2.0,2026-06-26 12:43:56
1.715149,0.2033719,43.71107,llama3.2:1b,399.0,2.0,2026-06-26 12:43:58
1.488195,0.2272994,43.73688,llama3.2:1b,326.0,2.0,2026-06-26 12:44:00
0.8167157,0.2378517,44.87323,llama3.2:1b,173.0,2.0,2026-06-26 12:44:01
1.707301,0.2367267,45.29396,llama3.2:1b,393.0,2.0,2026-06-26 12:44:03
1.268406,0.2325059,45.07347,llama3.2:1b,302.0,2.0,2026-06-26 12:44:04
1.910008,0.2001165,45.106,llama3.2:1b,456.0,2.0,2026-06-26 12:44:06
1.755909,0.2363765,45.05722,llama3.2:1b,408.0,2.0,2026-06-26 12:44:08
1.45765,0.2027397,42.58672,llama3.2:1b,311.0,2.0,2026-06-26 12:44:10
1.236936,0.1962269,44.11992,llama3.2:1b,284.0,2.0,2026-06-26 12:44:11
2.175915,0.2342254,43.26476,llama3.2:1b,545.0,2.0,2026-06-26 12:44:14
1.747962,0.2293824,43.41691,llama3.2:1b,378.0,2.0,2026-06-26 12:44:16
1.277919,0.2364153,44.98729,llama3.2:1b,299.0,2.0,2026-06-26 12:44:17
