totalRequestTime,loadSeconds,evalTokensPerSecond,modelName,promptTokenCount,outputTokenCount,timestamp
0.55983,0.1521945,257.1675,anatomy-tutor-fast,581.0,95.0,2026-06-30 19:30:40
0.4288283,0.1562883,255.5289,anatomy-tutor-fast,483.0,62.0,2026-06-30 19:30:41
0.5499963,0.1560545,240.1563,anatomy-tutor-fast,655.0,87.0,2026-06-30 19:30:42
0.5671371,0.152595,257.2982,anatomy-tutor-fast,540.0,96.0,2026-06-30 19:30:42
0.4671599,0.1538201,258.8239,anatomy-tutor-fast,538.0,73.0,2026-06-30 19:30:43
0.6186079,0.1558008,247.3496,anatomy-tutor-fast,465.0,108.0,2026-06-30 19:30:44
0.5644454,0.1545425,258.2801,anatomy-tutor-fast,599.0,98.0,2026-06-30 19:30:45
0.4822131,0.1491887,261.6847,anatomy-tutor-fast,380.0,79.0,2026-06-30 19:30:46
0.4823281,0.1513895,259.578,anatomy-tutor-fast,561.0,81.0,2026-06-30 19:30:46
0.530592,0.1523058,243.0255,anatomy-tutor-fast,682.0,83.0,2026-06-30 19:30:47
0.4721116,0.1537103,264.0157,anatomy-tutor-fast,377.0,75.0,2026-06-30 19:30:48
0.4314318,0.1592642,241.2874,anatomy-tutor-fast,420.0,62.0,2026-06-30 19:30:48
0.5317187,0.1524837,233.3743,anatomy-tutor-fast,784.0,79.0,2026-06-30 19:30:49
0.5090348,0.1545253,231.9252,anatomy-tutor-fast,684.0,72.0,2026-06-30 19:30:50
0.5513887,0.1569979,244.0475,anatomy-tutor-fast,558.0,87.0,2026-06-30 19:30:51
0.5722165,0.1550388,244.8473,anatomy-tutor-fast,553.0,95.0,2026-06-30 19:30:51
0.5883274,0.1563467,243.0737,anatomy-tutor-fast,717.0,94.0,2026-06-30 19:30:52
0.484753,0.1562729,239.1947,anatomy-tutor-fast,496.0,72.0,2026-06-30 19:30:53
0.5297735,0.1527389,234.5929,anatomy-tutor-fast,556.0,81.0,2026-06-30 19:30:54
0.6227609,0.1560327,234.1969,anatomy-tutor-fast,591.0,101.0,2026-06-30 19:30:55
0.5850683,0.1544668,238.9633,anatomy-tutor-fast,445.0,97.0,2026-06-30 19:30:55
0.4984411,0.1487002,256.7048,anatomy-tutor-fast,512.0,82.0,2026-06-30 19:30:56
0.5129616,0.1529598,244.456,anatomy-tutor-fast,555.0,81.0,2026-06-30 19:30:57
0.4978224,0.1510635,238.0899,anatomy-tutor-fast,522.0,74.0,2026-06-30 19:30:58
0.4630635,0.1556422,229.8066,anatomy-tutor-fast,535.0,64.0,2026-06-30 19:30:58
0.5408767,0.1536902,247.1527,anatomy-tutor-fast,634.0,85.0,2026-06-30 19:30:59
0.5486456,0.1491993,240.0856,anatomy-tutor-fast,591.0,88.0,2026-06-30 19:31:00
0.5454852,0.1583881,241.924,anatomy-tutor-fast,652.0,83.0,2026-06-30 19:31:01
0.5425694,0.1594615,237.0054,anatomy-tutor-fast,553.0,80.0,2026-06-30 19:31:01
0.6439513,0.1542173,253.7009,anatomy-tutor-fast,520.0,117.0,2026-06-30 19:31:02
0.5004308,0.1511506,254.4897,anatomy-tutor-fast,569.0,81.0,2026-06-30 19:31:03
0.5585409,0.1540171,252.7547,anatomy-tutor-fast,595.0,94.0,2026-06-30 19:31:04
0.4767863,0.1544619,257.7153,anatomy-tutor-fast,483.0,76.0,2026-06-30 19:31:05
0.4718108,0.1524213,229.2471,anatomy-tutor-fast,494.0,67.0,2026-06-30 19:31:05
0.4932141,0.1530448,237.0002,anatomy-tutor-fast,491.0,74.0,2026-06-30 19:31:06
0.5145763,0.1536298,235.8122,anatomy-tutor-fast,648.0,77.0,2026-06-30 19:31:07
0.5512933,0.1522515,250.0129,anatomy-tutor-fast,480.0,92.0,2026-06-30 19:31:08
0.5295039,0.1518951,265.5383,anatomy-tutor-fast,611.0,92.0,2026-06-30 19:31:08
0.5642243,0.1533383,243.6954,anatomy-tutor-fast,654.0,89.0,2026-06-30 19:31:09
0.5031914,0.1481868,257.5793,anatomy-tutor-fast,686.0,80.0,2026-06-30 19:31:10
0.5227812,0.1524664,252.6483,anatomy-tutor-fast,583.0,85.0,2026-06-30 19:31:11
0.6183701,0.151295,247.7098,anatomy-tutor-fast,583.0,107.0,2026-06-30 19:31:12
0.5508556,0.1498748,254.1458,anatomy-tutor-fast,668.0,92.0,2026-06-30 19:31:12
0.5593371,0.154426,202.1191,anatomy-tutor-fast,540.0,76.0,2026-06-30 19:31:13
0.5658267,0.1547061,256.1106,anatomy-tutor-fast,585.0,96.0,2026-06-30 19:31:14
0.4803672,0.1555065,225.8719,anatomy-tutor-fast,448.0,66.0,2026-06-30 19:31:15
0.5685228,0.1723674,241.6301,anatomy-tutor-fast,531.0,88.0,2026-06-30 19:31:16
0.4835417,0.1556973,250.9802,anatomy-tutor-fast,637.0,74.0,2026-06-30 19:31:16
0.5611483,0.1594479,247.6204,anatomy-tutor-fast,590.0,91.0,2026-06-30 19:31:17
0.3884575,0.1523105,264.7056,anatomy-tutor-fast,537.0,55.0,2026-06-30 19:31:18
0.4964393,0.1542491,239.7685,anatomy-tutor-fast,615.0,74.0,2026-06-30 19:31:18
0.5915361,0.1537642,252.8069,anatomy-tutor-fast,598.0,102.0,2026-06-30 19:31:19
10.13741,9.247963,106.9017,anatomy-tutor,754.0,73.0,2026-06-30 19:31:30
0.655163,0.0267774,122.334,anatomy-tutor,725.0,47.0,2026-06-30 19:31:30
0.9445086,0.0258103,117.0949,anatomy-tutor,624.0,83.0,2026-06-30 19:31:32
0.4715901,0.026374,122.7938,anatomy-tutor,613.0,30.0,2026-06-30 19:31:32
0.8198046,0.0260313,120.9906,anatomy-tutor,560.0,74.0,2026-06-30 19:31:33
1.234548,0.0259267,95.03263,anatomy-tutor,582.0,97.0,2026-06-30 19:31:35
1.193721,0.0269512,96.33222,anatomy-tutor,561.0,93.0,2026-06-30 19:31:36
1.386133,0.0271519,95.38213,anatomy-tutor,609.0,111.0,2026-06-30 19:31:38
1.567479,0.0256144,88.91811,anatomy-tutor,685.0,116.0,2026-06-30 19:31:40
0.9688756,0.0266208,94.95823,anatomy-tutor,712.0,56.0,2026-06-30 19:31:41
1.402401,0.0260638,88.69109,anatomy-tutor,683.0,101.0,2026-06-30 19:31:43
1.445565,0.0272271,76.62727,anatomy-tutor,734.0,81.0,2026-06-30 19:31:44
1.741093,0.0256844,77.104,anatomy-tutor,840.0,109.0,2026-06-30 19:31:46
1.28931,0.0239994,91.25302,anatomy-tutor,589.0,72.0,2026-06-30 19:31:48
1.261356,0.0295786,85.73174,anatomy-tutor,641.0,86.0,2026-06-30 19:31:49
0.9167235,0.0267489,84.92372,anatomy-tutor,758.0,55.0,2026-06-30 19:31:50
1.294812,0.0278297,80.91924,anatomy-tutor,843.0,76.0,2026-06-30 19:31:52
0.6826184,0.0266966,81.12254,anatomy-tutor,576.0,34.0,2026-06-30 19:31:53
0.8147442,0.0283684,100.043,anatomy-tutor,612.0,60.0,2026-06-30 19:31:54
1.370685,0.0272597,90.17881,anatomy-tutor,691.0,101.0,2026-06-30 19:31:55
0.776818,0.0254241,103.3176,anatomy-tutor,587.0,56.0,2026-06-30 19:31:56
1.000167,0.0275618,95.94857,anatomy-tutor,811.0,68.0,2026-06-30 19:31:58
0.9699526,0.0268129,97.68252,anatomy-tutor,748.0,65.0,2026-06-30 19:31:59
0.8896319,0.0282612,103.4329,anatomy-tutor,516.0,65.0,2026-06-30 19:32:00
0.9487969,0.0272326,86.2736,anatomy-tutor,519.0,63.0,2026-06-30 19:32:01
1.219966,0.0289545,81.82573,anatomy-tutor,863.0,74.0,2026-06-30 19:32:03
1.285738,0.0265265,89.39462,anatomy-tutor,615.0,87.0,2026-06-30 19:32:04
0.89093,0.0273102,91.33286,anatomy-tutor,542.0,52.0,2026-06-30 19:32:05
0.8859331,0.027792,102.3484,anatomy-tutor,678.0,66.0,2026-06-30 19:32:06
1.28265,0.0293531,88.55579,anatomy-tutor,809.0,79.0,2026-06-30 19:32:08
1.217031,0.0242017,84.12368,anatomy-tutor,686.0,77.0,2026-06-30 19:32:09
1.445986,0.0262044,86.36436,anatomy-tutor,685.0,93.0,2026-06-30 19:32:11
1.32065,0.0292646,82.7253,anatomy-tutor,723.0,85.0,2026-06-30 19:32:13
1.50201,0.025655,86.81464,anatomy-tutor,682.0,107.0,2026-06-30 19:32:14
0.9071425,0.0254965,85.53827,anatomy-tutor,827.0,46.0,2026-06-30 19:32:15
0.5873652,0.0282445,96.60833,anatomy-tutor,806.0,27.0,2026-06-30 19:32:16
1.029982,0.0254776,104.5451,anatomy-tutor,534.0,83.0,2026-06-30 19:32:17
0.6746802,0.0277477,106.2223,anatomy-tutor,722.0,45.0,2026-06-30 19:32:18
1.131888,0.0250933,87.40527,anatomy-tutor,700.0,70.0,2026-06-30 19:32:20
0.9150523,0.0283989,106.4815,anatomy-tutor,398.0,76.0,2026-06-30 19:32:21
0.8087045,0.0277036,98.50718,anatomy-tutor,626.0,68.0,2026-06-30 19:32:22
1.347537,0.0288367,95.09061,anatomy-tutor,725.0,102.0,2026-06-30 19:32:24
0.8847792,0.027125,103.6484,anatomy-tutor,771.0,60.0,2026-06-30 19:32:25
0.8709385,0.0279904,107.3858,anatomy-tutor,466.0,69.0,2026-06-30 19:32:26
0.8569801,0.0272597,88.13129,anatomy-tutor,699.0,55.0,2026-06-30 19:32:27
0.7684984,0.0318716,102.0371,anatomy-tutor,699.0,51.0,2026-06-30 19:32:28
1.729564,0.0261159,87.93346,anatomy-tutor,1015.0,123.0,2026-06-30 19:32:30
1.396805,0.0246893,87.32391,anatomy-tutor,578.0,94.0,2026-06-30 19:32:31
0.8375524,0.0289495,104.5142,anatomy-tutor,712.0,50.0,2026-06-30 19:32:33
0.82934,0.0288849,102.3459,anatomy-tutor,581.0,57.0,2026-06-30 19:32:34
1.240281,0.0246325,85.09965,anatomy-tutor,752.0,85.0,2026-06-30 19:32:35
1.040606,0.0262399,88.09106,anatomy-tutor,631.0,63.0,2026-06-30 19:32:36
0.7548818,0.0313923,87.81747,anatomy-tutor,647.0,43.0,2026-06-30 19:32:37
0.693934,0.0255351,102.3539,anatomy-tutor,541.0,45.0,2026-06-30 19:32:38
0.9636413,0.0272261,95.46254,anatomy-tutor,718.0,67.0,2026-06-30 19:32:39
0.947681,0.0277175,100.5069,anatomy-tutor,451.0,67.0,2026-06-30 19:32:41
0.8236988,0.02991,116.7659,anatomy-tutor,650.0,69.0,2026-06-30 19:32:42
0.8511662,0.0252275,96.0188,anatomy-tutor,790.0,51.0,2026-06-30 19:32:43
0.6937981,0.0295654,126.5281,anatomy-tutor,434.0,55.0,2026-06-30 19:32:44
1.177809,0.0266828,100.7015,anatomy-tutor,516.0,108.0,2026-06-30 19:32:45
1.117768,0.0257051,85.25876,anatomy-tutor,948.0,69.0,2026-06-30 19:32:46
0.7443445,0.0257146,100.931,anatomy-tutor,810.0,37.0,2026-06-30 19:32:47
1.110572,0.0272366,95.32494,anatomy-tutor,632.0,76.0,2026-06-30 19:32:49
0.851624,0.0268041,88.15412,anatomy-tutor,662.0,52.0,2026-06-30 19:32:50
0.9641432,0.0262143,100.3973,anatomy-tutor,866.0,65.0,2026-06-30 19:32:51
1.256828,0.0287402,102.3777,anatomy-tutor,605.0,101.0,2026-06-30 19:32:53
1.357665,0.0262073,87.23553,anatomy-tutor,672.0,96.0,2026-06-30 19:32:54
1.396072,0.0320245,97.47336,anatomy-tutor,690.0,107.0,2026-06-30 19:32:56
0.6979967,0.0262099,105.7626,anatomy-tutor,508.0,50.0,2026-06-30 19:32:57
0.6300508,0.0308164,106.369,anatomy-tutor,596.0,43.0,2026-06-30 19:32:58
0.6667203,0.0262811,105.8114,anatomy-tutor,651.0,45.0,2026-06-30 19:32:59
0.7495933,0.0278379,105.1314,anatomy-tutor,602.0,54.0,2026-06-30 19:32:59
0.6537077,0.0272282,101.014,anatomy-tutor,603.0,42.0,2026-06-30 19:33:00
2.055239,0.0248857,88.86314,anatomy-tutor,757.0,158.0,2026-06-30 19:33:03
0.595879,0.0272926,99.80572,anatomy-tutor,697.0,30.0,2026-06-30 19:33:03
1.287573,0.0271451,86.94307,anatomy-tutor,756.0,86.0,2026-06-30 19:33:05
1.27877,0.028003,104.2672,anatomy-tutor,631.0,97.0,2026-06-30 19:33:06
0.7870439,0.0256771,88.59375,anatomy-tutor,594.0,48.0,2026-06-30 19:33:07
1.256504,0.0289144,99.18687,anatomy-tutor,678.0,98.0,2026-06-30 19:33:09
1.044227,0.0260967,88.27317,anatomy-tutor,675.0,68.0,2026-06-30 19:33:10
1.010539,0.0287645,88.04089,anatomy-tutor,558.0,67.0,2026-06-30 19:33:11
0.6610076,0.0257411,105.7286,anatomy-tutor,621.0,45.0,2026-06-30 19:33:12
1.317635,0.0315134,100.8251,anatomy-tutor,577.0,106.0,2026-06-30 19:33:14
1.009891,0.0273103,88.61115,anatomy-tutor,752.0,65.0,2026-06-30 19:33:15
0.8960164,0.0256667,116.5099,anatomy-tutor,559.0,71.0,2026-06-30 19:33:16
0.8270323,0.0309878,96.16447,anatomy-tutor,714.0,54.0,2026-06-30 19:33:17
1.073683,0.0284424,106.2258,anatomy-tutor,783.0,76.0,2026-06-30 19:33:19
1.163283,0.0268516,101.2964,anatomy-tutor,829.0,83.0,2026-06-30 19:33:20
0.8649434,0.0274345,105.313,anatomy-tutor,693.0,60.0,2026-06-30 19:33:21
2.059847,0.0308749,94.82516,anatomy-tutor,676.0,167.0,2026-06-30 19:33:23
0.8970213,0.0312094,100.3049,anatomy-tutor,827.0,55.0,2026-06-30 19:33:25
0.7169871,0.0240601,106.3536,anatomy-tutor,632.0,47.0,2026-06-30 19:33:25
0.8934045,0.027884,105.7768,anatomy-tutor,703.0,67.0,2026-06-30 19:33:27
0.9277293,0.026404,105.8139,anatomy-tutor,514.0,70.0,2026-06-30 19:33:28
0.7697313,0.0284326,106.1611,anatomy-tutor,651.0,56.0,2026-06-30 19:33:29
0.8575639,0.0290693,98.38495,anatomy-tutor,743.0,58.0,2026-06-30 19:33:30
1.286379,0.0252096,89.48988,anatomy-tutor,695.0,87.0,2026-06-30 19:33:31
0.7697272,0.0241013,106.3396,anatomy-tutor,645.0,53.0,2026-06-30 19:33:32
0.8780461,0.027343,91.37553,anatomy-tutor,749.0,53.0,2026-06-30 19:33:33
1.468874,0.0273118,86.29371,anatomy-tutor,701.0,100.0,2026-06-30 19:33:35
3.908796,3.032622,109.9006,ncatmedllama,733.0,74.0,2026-06-30 19:33:39
0.7400227,0.028418,121.68,ncatmedllama,704.0,58.0,2026-06-30 19:33:40
0.6959761,0.026974,122.1721,ncatmedllama,603.0,57.0,2026-06-30 19:33:41
0.7571314,0.0276753,121.8362,ncatmedllama,592.0,66.0,2026-06-30 19:33:42
0.8495062,0.02723,121.6008,ncatmedllama,539.0,78.0,2026-06-30 19:33:43
0.9393433,0.0251481,117.2474,ncatmedllama,561.0,87.0,2026-06-30 19:33:44
1.047298,0.0303704,104.3127,ncatmedllama,540.0,87.0,2026-06-30 19:33:46
1.174875,0.0284294,102.5194,ncatmedllama,588.0,98.0,2026-06-30 19:33:47
1.142014,0.0259136,87.51096,ncatmedllama,664.0,79.0,2026-06-30 19:33:49
1.055218,0.0266498,93.52587,ncatmedllama,691.0,70.0,2026-06-30 19:33:50
1.384659,0.0257285,101.6113,ncatmedllama,662.0,116.0,2026-06-30 19:33:51
1.445179,0.0273482,85.98125,ncatmedllama,713.0,97.0,2026-06-30 19:33:53
1.043333,0.0264067,85.60178,ncatmedllama,819.0,64.0,2026-06-30 19:33:54
0.8132728,0.0265202,88.37444,ncatmedllama,568.0,41.0,2026-06-30 19:33:55
0.9939408,0.0310101,87.58204,ncatmedllama,620.0,67.0,2026-06-30 19:33:57
0.6816694,0.022759,88.06306,ncatmedllama,737.0,38.0,2026-06-30 19:33:57
1.137836,0.029466,100.7963,ncatmedllama,822.0,81.0,2026-06-30 19:33:59
1.003666,0.0263792,96.029,ncatmedllama,555.0,73.0,2026-06-30 19:34:00
1.105649,0.0283031,87.80679,ncatmedllama,591.0,78.0,2026-06-30 19:34:01
1.537773,0.0255926,86.2826,ncatmedllama,670.0,112.0,2026-06-30 19:34:03
0.8826623,0.0277063,88.53664,ncatmedllama,566.0,58.0,2026-06-30 19:34:04
1.341045,0.0289712,85.12421,ncatmedllama,790.0,91.0,2026-06-30 19:34:06
1.143527,0.0258112,85.99461,ncatmedllama,727.0,74.0,2026-06-30 19:34:07
0.9468558,0.0274527,88.4524,ncatmedllama,495.0,64.0,2026-06-30 19:34:08
1.11972,0.0263261,86.67793,ncatmedllama,498.0,81.0,2026-06-30 19:34:10
1.187132,0.0287875,91.89426,ncatmedllama,842.0,83.0,2026-06-30 19:34:11
1.586669,0.0293744,103.3735,ncatmedllama,594.0,137.0,2026-06-30 19:34:13
1.231041,0.0276719,94.05515,ncatmedllama,521.0,83.0,2026-06-30 19:34:14
1.021062,0.0251629,87.34421,ncatmedllama,657.0,68.0,2026-06-30 19:34:16
1.402003,0.0287992,91.56696,ncatmedllama,788.0,99.0,2026-06-30 19:34:17
1.206267,0.0269247,87.02794,ncatmedllama,665.0,80.0,2026-06-30 19:34:19
1.377788,0.0304807,87.29115,ncatmedllama,664.0,94.0,2026-06-30 19:34:20
1.242743,0.0290641,99.59428,ncatmedllama,702.0,95.0,2026-06-30 19:34:22
1.828434,0.0267793,90.98155,ncatmedllama,661.0,142.0,2026-06-30 19:34:24
1.365626,0.0257307,84.67496,ncatmedllama,806.0,83.0,2026-06-30 19:34:25
0.810778,0.027544,75.7275,ncatmedllama,785.0,33.0,2026-06-30 19:34:27
0.5316132,0.0266926,119.7658,ncatmedllama,513.0,35.0,2026-06-30 19:34:27
0.499155,0.0252932,118.7216,ncatmedllama,701.0,31.0,2026-06-30 19:34:28
0.8936273,0.0251843,95.63004,ncatmedllama,679.0,58.0,2026-06-30 19:34:29
0.5950603,0.0269887,91.51713,ncatmedllama,377.0,36.0,2026-06-30 19:34:30
0.7229332,0.0284249,87.75343,ncatmedllama,605.0,53.0,2026-06-30 19:34:31
0.7845447,0.0253119,101.1933,ncatmedllama,704.0,53.0,2026-06-30 19:34:32
0.9480246,0.0291046,103.104,ncatmedllama,750.0,68.0,2026-06-30 19:34:33
0.9736125,0.0257465,107.6538,ncatmedllama,445.0,81.0,2026-06-30 19:34:34
1.089584,0.0284363,96.12205,ncatmedllama,678.0,84.0,2026-06-30 19:34:36
1.502501,0.0263228,86.88753,ncatmedllama,678.0,106.0,2026-06-30 19:34:37
1.782237,0.0278238,91.30494,ncatmedllama,994.0,129.0,2026-06-30 19:34:39
0.9362733,0.0247245,105.6071,ncatmedllama,557.0,69.0,2026-06-30 19:34:41
0.9178084,0.0278032,105.8761,ncatmedllama,691.0,68.0,2026-06-30 19:34:42
1.424314,0.0262462,102.8098,ncatmedllama,560.0,118.0,2026-06-30 19:34:43
0.6663835,0.0257474,105.5396,ncatmedllama,731.0,42.0,2026-06-30 19:34:44
0.9741888,0.0263465,98.31463,ncatmedllama,610.0,68.0,2026-06-30 19:34:46
1.069439,0.0296188,88.02261,ncatmedllama,626.0,71.0,2026-06-30 19:34:47
0.8723685,0.0258357,102.4407,ncatmedllama,520.0,66.0,2026-06-30 19:34:48
0.76541,0.0257161,88.68427,ncatmedllama,697.0,46.0,2026-06-30 19:34:49
1.152559,0.0257263,90.49075,ncatmedllama,430.0,82.0,2026-06-30 19:34:50
1.431788,0.0298249,86.92832,ncatmedllama,629.0,104.0,2026-06-30 19:34:52
0.9804975,0.0262252,86.03593,ncatmedllama,769.0,58.0,2026-06-30 19:34:53
0.7678873,0.0261617,91.27962,ncatmedllama,413.0,46.0,2026-06-30 19:34:54
0.7343812,0.0315447,88.95807,ncatmedllama,495.0,56.0,2026-06-30 19:34:55
1.286451,0.0278293,97.66048,ncatmedllama,927.0,97.0,2026-06-30 19:34:57
1.011954,0.0291637,102.8222,ncatmedllama,789.0,66.0,2026-06-30 19:34:58
0.8391433,0.0296687,99.80698,ncatmedllama,611.0,53.0,2026-06-30 19:34:59
1.13149,0.0262286,87.75568,ncatmedllama,641.0,77.0,2026-06-30 19:35:00
0.3574759,0.0277887,106.4169,ncatmedllama,845.0,3.0,2026-06-30 19:35:01
1.17957,0.0299736,91.11488,ncatmedllama,584.0,83.0,2026-06-30 19:35:02
1.645329,0.0293107,97.21285,ncatmedllama,651.0,136.0,2026-06-30 19:35:04
1.249328,0.0266336,86.69829,ncatmedllama,669.0,83.0,2026-06-30 19:35:06
0.8713403,0.0278968,88.65234,ncatmedllama,487.0,58.0,2026-06-30 19:35:07
0.7379722,0.0272979,100.7545,ncatmedllama,575.0,53.0,2026-06-30 19:35:08
0.9197479,0.0260428,105.2861,ncatmedllama,630.0,73.0,2026-06-30 19:35:09
0.4396699,0.0265032,106.9192,ncatmedllama,581.0,21.0,2026-06-30 19:35:10
0.8486762,0.0288542,103.6663,ncatmedllama,582.0,66.0,2026-06-30 19:35:11
0.940439,0.0302574,86.77761,ncatmedllama,736.0,55.0,2026-06-30 19:35:12
1.008469,0.0267436,101.6238,ncatmedllama,676.0,75.0,2026-06-30 19:35:13
0.5606641,0.0278734,107.1352,ncatmedllama,735.0,28.0,2026-06-30 19:35:14
0.7050873,0.0259247,105.8527,ncatmedllama,610.0,45.0,2026-06-30 19:35:15
1.218877,0.0258368,102.8796,ncatmedllama,573.0,103.0,2026-06-30 19:35:16
0.9945294,0.0272019,96.99412,ncatmedllama,657.0,73.0,2026-06-30 19:35:18
0.9252203,0.0294283,98.74815,ncatmedllama,654.0,66.0,2026-06-30 19:35:19
0.6952632,0.0267362,104.2456,ncatmedllama,537.0,49.0,2026-06-30 19:35:20
0.7183571,0.0310683,105.855,ncatmedllama,600.0,53.0,2026-06-30 19:35:21
1.120058,0.0256872,103.3522,ncatmedllama,556.0,93.0,2026-06-30 19:35:22
0.7099701,0.0258188,87.66701,ncatmedllama,731.0,40.0,2026-06-30 19:35:23
0.8609074,0.0263223,87.80387,ncatmedllama,538.0,52.0,2026-06-30 19:35:24
0.8815171,0.0265286,102.551,ncatmedllama,693.0,65.0,2026-06-30 19:35:25
0.8213845,0.026254,102.9124,ncatmedllama,762.0,52.0,2026-06-30 19:35:26
1.292602,0.0278996,108.1916,ncatmedllama,808.0,104.0,2026-06-30 19:35:28
1.164723,0.0251766,94.74799,ncatmedllama,672.0,83.0,2026-06-30 19:35:29
1.398267,0.0290301,99.85095,ncatmedllama,655.0,111.0,2026-06-30 19:35:31
1.584489,0.0278406,88.81335,ncatmedllama,806.0,111.0,2026-06-30 19:35:33
0.7875601,0.027417,101.0021,ncatmedllama,611.0,52.0,2026-06-30 19:35:34
1.169424,0.0277039,93.96289,ncatmedllama,682.0,86.0,2026-06-30 19:35:35
0.7297676,0.0262575,101.237,ncatmedllama,493.0,48.0,2026-06-30 19:35:36
