totalRequestTime,loadSeconds,evalTokensPerSecond,modelName,promptTokenCount,outputTokenCount,timestamp
1.578651,0.1592814,47.35073,llama3.2:1b,416.0,2.0,2026-06-26 11:59:38
1.370919,0.1717484,46.86914,llama3.2:1b,320.0,2.0,2026-06-26 11:59:40
1.326632,0.1661616,47.0843,llama3.2:1b,314.0,2.0,2026-06-26 11:59:41
1.358232,0.1647536,47.25786,llama3.2:1b,359.0,2.0,2026-06-26 11:59:43
1.300994,0.1671798,46.93624,llama3.2:1b,303.0,2.0,2026-06-26 11:59:44
1.555888,0.1627646,46.16166,llama3.2:1b,417.0,2.0,2026-06-26 11:59:46
1.215912,0.1651359,43.53505,llama3.2:1b,280.0,2.0,2026-06-26 11:59:47
1.847597,0.1619609,44.38132,llama3.2:1b,475.0,2.0,2026-06-26 11:59:49
1.813859,0.1729342,44.38921,llama3.2:1b,447.0,2.0,2026-06-26 11:59:51
1.781835,0.168599,44.21551,llama3.2:1b,455.0,2.0,2026-06-26 11:59:53
1.59363,0.1643528,33.26532,llama3.2:1b,373.0,3.0,2026-06-26 11:59:55
1.78452,0.1695944,44.55534,llama3.2:1b,477.0,2.0,2026-06-26 11:59:57
1.759298,0.168163,43.89238,llama3.2:1b,455.0,2.0,2026-06-26 11:59:59
1.361689,0.1697812,43.76463,llama3.2:1b,335.0,2.0,2026-06-26 12:00:01
1.350459,0.1743972,44.41977,llama3.2:1b,362.0,2.0,2026-06-26 12:00:02
1.568527,0.1631713,44.69773,llama3.2:1b,422.0,2.0,2026-06-26 12:00:04
2.024002,0.1804823,43.38771,llama3.2:1b,515.0,2.0,2026-06-26 12:00:06
1.206219,0.1645987,44.51963,llama3.2:1b,299.0,2.0,2026-06-26 12:00:08
1.552132,0.1681723,44.71272,llama3.2:1b,415.0,2.0,2026-06-26 12:00:09
1.754905,0.1675785,43.92708,llama3.2:1b,444.0,2.0,2026-06-26 12:00:11
1.597723,0.1746436,43.57393,llama3.2:1b,420.0,2.0,2026-06-26 12:00:13
1.622338,0.169952,44.39709,llama3.2:1b,414.0,2.0,2026-06-26 12:00:15
1.773332,0.1631635,44.16864,llama3.2:1b,483.0,2.0,2026-06-26 12:00:17
1.765907,0.1674461,44.63389,llama3.2:1b,472.0,2.0,2026-06-26 12:00:19
1.751444,0.1658033,43.96377,llama3.2:1b,455.0,2.0,2026-06-26 12:00:21
1.759959,0.1687908,44.30758,llama3.2:1b,465.0,2.0,2026-06-26 12:00:23
1.355631,0.1659651,44.24485,llama3.2:1b,342.0,2.0,2026-06-26 12:00:24
1.509844,0.1621052,44.38329,llama3.2:1b,367.0,2.0,2026-06-26 12:00:26
1.556073,0.162465,44.64286,llama3.2:1b,383.0,2.0,2026-06-26 12:00:28
1.949681,0.1759206,43.0089,llama3.2:1b,495.0,2.0,2026-06-26 12:00:30
1.360844,0.1618233,44.16864,llama3.2:1b,334.0,2.0,2026-06-26 12:00:32
1.323046,0.1648551,44.64485,llama3.2:1b,344.0,2.0,2026-06-26 12:00:33
1.144834,0.1663747,44.23996,llama3.2:1b,260.0,2.0,2026-06-26 12:00:34
1.120727,0.1626514,44.51567,llama3.2:1b,264.0,2.0,2026-06-26 12:00:36
1.560877,0.178676,44.63588,llama3.2:1b,413.0,2.0,2026-06-26 12:00:38
1.564976,0.1629575,44.60801,llama3.2:1b,392.0,2.0,2026-06-26 12:00:39
0.9418658,0.1625333,44.64983,llama3.2:1b,222.0,2.0,2026-06-26 12:00:40
1.522261,0.1667991,44.8964,llama3.2:1b,390.0,2.0,2026-06-26 12:00:42
1.662385,0.1649438,33.55968,llama3.2:1b,413.0,3.0,2026-06-26 12:00:44
2.602795,0.1622846,43.51231,llama3.2:1b,579.0,2.0,2026-06-26 12:00:47
1.793553,0.1623347,44.19499,llama3.2:1b,453.0,2.0,2026-06-26 12:00:49
1.170732,0.1758061,44.64983,llama3.2:1b,268.0,2.0,2026-06-26 12:00:50
1.132628,0.1703421,44.51666,llama3.2:1b,302.0,2.0,2026-06-26 12:00:52
2.215874,0.1641876,44.21648,llama3.2:1b,559.0,2.0,2026-06-26 12:00:54
1.605907,0.1656337,44.15498,llama3.2:1b,402.0,2.0,2026-06-26 12:00:56
2.021332,0.1630936,44.11797,llama3.2:1b,556.0,2.0,2026-06-26 12:00:58
1.221362,0.1655081,44.46816,llama3.2:1b,298.0,2.0,2026-06-26 12:00:59
1.159392,0.1707524,44.28796,llama3.2:1b,301.0,2.0,2026-06-26 12:01:01
2.343091,0.163538,44.09657,llama3.2:1b,503.0,2.0,2026-06-26 12:01:03
1.56606,0.1614264,43.88178,llama3.2:1b,377.0,2.0,2026-06-26 12:01:05
1.240303,0.2629345,44.65881,llama3.2:1b,270.0,2.0,2026-06-26 12:01:07
1.594929,0.1782933,33.43475,llama3.2:1b,415.0,3.0,2026-06-26 12:01:08
1.189444,0.1586225,44.92262,llama3.2:1b,284.0,2.0,2026-06-26 12:01:10
1.372354,0.1887404,44.34,llama3.2:1b,316.0,2.0,2026-06-26 12:01:11
2.033148,0.1649658,45.72055,llama3.2:1b,467.0,2.0,2026-06-26 12:01:14
1.61275,0.175753,46.20538,llama3.2:1b,373.0,2.0,2026-06-26 12:01:15
1.220048,0.2074787,45.46384,llama3.2:1b,263.0,2.0,2026-06-26 12:01:17
1.194701,0.1998209,44.1316,llama3.2:1b,271.0,2.0,2026-06-26 12:01:18
2.055306,0.1783999,45.43802,llama3.2:1b,497.0,2.0,2026-06-26 12:01:21
1.806908,0.1993201,44.64884,llama3.2:1b,485.0,2.0,2026-06-26 12:01:23
1.382614,0.19973,44.58812,llama3.2:1b,344.0,2.0,2026-06-26 12:01:24
1.221215,0.2114254,44.42371,llama3.2:1b,298.0,2.0,2026-06-26 12:01:26
1.749876,0.2115847,44.00634,llama3.2:1b,398.0,2.0,2026-06-26 12:01:28
1.031928,0.2220708,45.62668,llama3.2:1b,215.0,2.0,2026-06-26 12:01:29
1.084701,0.2059626,41.18786,llama3.2:1b,224.0,2.0,2026-06-26 12:01:30
1.905756,0.1977682,42.82013,llama3.2:1b,407.0,2.0,2026-06-26 12:01:32
1.386142,0.1960911,43.65763,llama3.2:1b,300.0,2.0,2026-06-26 12:01:34
1.743881,0.192075,45.64126,llama3.2:1b,392.0,2.0,2026-06-26 12:01:36
1.820267,0.2001349,45.15386,llama3.2:1b,410.0,2.0,2026-06-26 12:01:38
2.117337,0.2208422,45.161,llama3.2:1b,524.0,2.0,2026-06-26 12:01:40
1.481734,0.2109892,36.26013,llama3.2:1b,336.0,2.0,2026-06-26 12:01:42
1.018319,0.2062074,45.9675,llama3.2:1b,226.0,2.0,2026-06-26 12:01:43
1.534541,0.1729551,45.92844,llama3.2:1b,421.0,2.0,2026-06-26 12:01:45
0.9913838,0.2024598,45.8663,llama3.2:1b,235.0,2.0,2026-06-26 12:01:46
1.347114,0.1989874,46.69515,llama3.2:1b,360.0,2.0,2026-06-26 12:01:48
1.993825,0.2237723,46.28237,llama3.2:1b,514.0,2.0,2026-06-26 12:01:50
2.045774,0.2324821,45.2458,llama3.2:1b,532.0,2.0,2026-06-26 12:01:52
1.394119,0.2190079,46.14462,llama3.2:1b,309.0,2.0,2026-06-26 12:01:54
0.7558925,0.1986481,47.60318,llama3.2:1b,149.0,2.0,2026-06-26 12:01:55
0.9060029,0.1977607,46.56686,llama3.2:1b,177.0,2.0,2026-06-26 12:01:56
1.568361,0.209832,45.70697,llama3.2:1b,428.0,2.0,2026-06-26 12:01:58
1.836053,0.2406854,35.32446,llama3.2:1b,462.0,3.0,2026-06-26 12:02:00
1.405742,0.2372552,45.66523,llama3.2:1b,336.0,2.0,2026-06-26 12:02:01
2.378658,0.1948589,45.08668,llama3.2:1b,680.0,2.0,2026-06-26 12:02:04
2.054496,0.2455627,46.76831,llama3.2:1b,496.0,2.0,2026-06-26 12:02:06
1.759333,0.1971418,46.39295,llama3.2:1b,441.0,2.0,2026-06-26 12:02:08
1.199603,0.2175841,46.3274,llama3.2:1b,277.0,2.0,2026-06-26 12:02:10
1.745753,0.2289796,45.28268,llama3.2:1b,436.0,2.0,2026-06-26 12:02:12
1.366979,0.1974689,46.97703,llama3.2:1b,343.0,2.0,2026-06-26 12:02:13
1.742854,0.2079368,45.52594,llama3.2:1b,436.0,2.0,2026-06-26 12:02:15
1.173979,0.1948567,45.92739,llama3.2:1b,279.0,2.0,2026-06-26 12:02:17
1.33534,0.2113039,46.37788,llama3.2:1b,308.0,2.0,2026-06-26 12:02:18
1.565629,0.2004934,45.60172,llama3.2:1b,393.0,2.0,2026-06-26 12:02:20
1.206309,0.2374497,46.49649,llama3.2:1b,278.0,2.0,2026-06-26 12:02:21
1.162304,0.2147072,46.67336,llama3.2:1b,274.0,2.0,2026-06-26 12:02:23
1.337318,0.1949693,47.12424,llama3.2:1b,327.0,2.0,2026-06-26 12:02:24
1.992509,0.2113742,46.20005,llama3.2:1b,527.0,2.0,2026-06-26 12:02:27
1.771173,0.1959329,44.05286,llama3.2:1b,449.0,2.0,2026-06-26 12:02:29
1.633004,0.2023098,35.08772,llama3.2:1b,394.0,3.0,2026-06-26 12:02:30
1.16274,0.1927482,46.67989,llama3.2:1b,283.0,2.0,2026-06-26 12:02:32
1.370116,0.2331815,45.89261,llama3.2:1b,346.0,2.0,2026-06-26 12:02:33
1.770741,0.2383274,47.11869,llama3.2:1b,447.0,2.0,2026-06-26 12:02:35
1.769895,0.1968801,46.92853,llama3.2:1b,470.0,2.0,2026-06-26 12:02:37
1.982082,0.1936796,45.30319,llama3.2:1b,514.0,2.0,2026-06-26 12:02:40
1.593039,0.2025221,46.08507,llama3.2:1b,388.0,2.0,2026-06-26 12:02:41
1.765388,0.2109464,46.98806,llama3.2:1b,455.0,2.0,2026-06-26 12:02:43
1.609224,0.2080313,45.72892,llama3.2:1b,405.0,2.0,2026-06-26 12:02:45
1.354236,0.1985667,47.26345,llama3.2:1b,322.0,2.0,2026-06-26 12:02:47
1.549505,0.1965641,46.788,llama3.2:1b,381.0,2.0,2026-06-26 12:02:49
1.360994,0.1994587,46.56794,llama3.2:1b,343.0,2.0,2026-06-26 12:02:50
1.556866,0.1975454,46.87244,llama3.2:1b,387.0,2.0,2026-06-26 12:02:52
0.9695241,0.1996267,45.59548,llama3.2:1b,217.0,2.0,2026-06-26 12:02:53
1.986113,0.2367509,45.22943,llama3.2:1b,533.0,2.0,2026-06-26 12:02:55
1.182896,0.1994713,46.95827,llama3.2:1b,252.0,2.0,2026-06-26 12:02:57
1.707705,0.1979041,47.14202,llama3.2:1b,436.0,2.0,2026-06-26 12:02:59
0.9771481,0.197956,45.79593,llama3.2:1b,237.0,2.0,2026-06-26 12:03:00
1.576284,0.2354126,47.11758,llama3.2:1b,375.0,2.0,2026-06-26 12:03:02
1.767904,0.1973998,45.18957,llama3.2:1b,483.0,2.0,2026-06-26 12:03:04
1.655749,0.1976001,35.11647,llama3.2:1b,423.0,3.0,2026-06-26 12:03:06
1.768566,0.2060211,45.51765,llama3.2:1b,452.0,2.0,2026-06-26 12:03:08
1.422372,0.2466167,46.01615,llama3.2:1b,356.0,2.0,2026-06-26 12:03:09
1.592352,0.2387856,45.35456,llama3.2:1b,373.0,2.0,2026-06-26 12:03:11
1.18542,0.2023851,46.00239,llama3.2:1b,300.0,2.0,2026-06-26 12:03:12
1.345541,0.1969599,46.46192,llama3.2:1b,361.0,2.0,2026-06-26 12:03:14
1.349226,0.1990688,47.47324,llama3.2:1b,333.0,2.0,2026-06-26 12:03:16
1.167575,0.2016862,46.08507,llama3.2:1b,271.0,2.0,2026-06-26 12:03:17
1.743083,0.1959998,46.79567,llama3.2:1b,486.0,2.0,2026-06-26 12:03:19
2.000126,0.1981122,47.05772,llama3.2:1b,518.0,2.0,2026-06-26 12:03:21
1.594818,0.2006863,45.88208,llama3.2:1b,374.0,2.0,2026-06-26 12:03:23
1.382017,0.2294197,45.95694,llama3.2:1b,334.0,2.0,2026-06-26 12:03:25
1.370747,0.2154938,47.36531,llama3.2:1b,342.0,2.0,2026-06-26 12:03:26
1.57564,0.1966817,46.5441,llama3.2:1b,417.0,2.0,2026-06-26 12:03:28
1.370817,0.1965941,47.1776,llama3.2:1b,362.0,2.0,2026-06-26 12:03:30
2.182115,0.2002538,45.74566,llama3.2:1b,597.0,2.0,2026-06-26 12:03:32
1.831625,0.2356657,46.13823,llama3.2:1b,454.0,2.0,2026-06-26 12:03:34
1.388038,0.2183657,47.45972,llama3.2:1b,336.0,2.0,2026-06-26 12:03:36
1.359669,0.2008978,47.28132,llama3.2:1b,355.0,2.0,2026-06-26 12:03:37
1.648148,0.2074042,33.1543,llama3.2:1b,385.0,2.0,2026-06-26 12:03:39
1.831646,0.218626,32.50183,llama3.2:1b,350.0,2.0,2026-06-26 12:03:41
1.768442,0.25337,44.48299,llama3.2:1b,410.0,2.0,2026-06-26 12:03:43
1.634882,0.2451305,47.38887,llama3.2:1b,407.0,2.0,2026-06-26 12:03:45
1.813111,0.2447834,46.13929,llama3.2:1b,488.0,2.0,2026-06-26 12:03:47
1.225162,0.2428668,46.94725,llama3.2:1b,283.0,2.0,2026-06-26 12:03:49
1.330615,0.2005253,47.34624,llama3.2:1b,318.0,2.0,2026-06-26 12:03:50
1.772877,0.248689,47.70309,llama3.2:1b,444.0,2.0,2026-06-26 12:03:52
1.819039,0.2389215,35.61676,llama3.2:1b,435.0,3.0,2026-06-26 12:03:55
1.626688,0.2320477,47.25563,llama3.2:1b,424.0,2.0,2026-06-26 12:03:56
1.213971,0.244721,44.69574,llama3.2:1b,296.0,2.0,2026-06-26 12:03:58
1.735187,0.1995434,44.09852,llama3.2:1b,454.0,2.0,2026-06-26 12:04:00
1.789527,0.2380213,47.45972,llama3.2:1b,449.0,2.0,2026-06-26 12:04:02
1.58397,0.1982556,46.31023,llama3.2:1b,389.0,2.0,2026-06-26 12:04:04
1.611242,0.2404248,47.11425,llama3.2:1b,395.0,2.0,2026-06-26 12:04:05
1.614358,0.2334976,47.36642,llama3.2:1b,407.0,2.0,2026-06-26 12:04:07
1.581117,0.2078582,47.18873,llama3.2:1b,388.0,2.0,2026-06-26 12:04:09
0.9809174,0.2093958,45.70802,llama3.2:1b,229.0,2.0,2026-06-26 12:04:10
1.358063,0.2519196,46.34779,llama3.2:1b,304.0,2.0,2026-06-26 12:04:12
1.198056,0.2443182,47.16425,llama3.2:1b,294.0,2.0,2026-06-26 12:04:13
1.168518,0.2054209,47.06768,llama3.2:1b,287.0,2.0,2026-06-26 12:04:15
1.340635,0.1973969,47.11758,llama3.2:1b,331.0,2.0,2026-06-26 12:04:16
1.760985,0.2090359,46.25882,llama3.2:1b,474.0,2.0,2026-06-26 12:04:18
1.407638,0.2426385,45.96433,llama3.2:1b,342.0,2.0,2026-06-26 12:04:20
0.7691942,0.2088411,45.63813,llama3.2:1b,162.0,2.0,2026-06-26 12:04:21
1.579051,0.2248618,46.8121,llama3.2:1b,426.0,2.0,2026-06-26 12:04:23
1.60104,0.2303327,45.15692,llama3.2:1b,383.0,2.0,2026-06-26 12:04:25
1.839965,0.2480934,34.78543,llama3.2:1b,455.0,3.0,2026-06-26 12:04:27
1.370666,0.1983772,46.61462,llama3.2:1b,340.0,2.0,2026-06-26 12:04:28
1.593715,0.2419961,46.61462,llama3.2:1b,379.0,2.0,2026-06-26 12:04:30
1.596795,0.2071897,46.89332,llama3.2:1b,420.0,2.0,2026-06-26 12:04:32
1.368122,0.201161,46.23743,llama3.2:1b,335.0,2.0,2026-06-26 12:04:34
1.585986,0.2326634,45.23863,llama3.2:1b,378.0,2.0,2026-06-26 12:04:35
1.017227,0.2523102,45.88208,llama3.2:1b,211.0,2.0,2026-06-26 12:04:37
1.343595,0.2073464,47.24893,llama3.2:1b,350.0,2.0,2026-06-26 12:04:38
1.575077,0.2033806,47.19764,llama3.2:1b,399.0,2.0,2026-06-26 12:04:40
1.355263,0.2006259,47.05439,llama3.2:1b,326.0,2.0,2026-06-26 12:04:42
0.7820345,0.2208991,46.57336,llama3.2:1b,173.0,2.0,2026-06-26 12:04:43
1.5442,0.2016697,47.17649,llama3.2:1b,393.0,2.0,2026-06-26 12:04:44
1.218801,0.2496882,46.19791,llama3.2:1b,302.0,2.0,2026-06-26 12:04:46
1.735217,0.1990083,44.92363,llama3.2:1b,456.0,2.0,2026-06-26 12:04:48
1.606365,0.2197496,47.1598,llama3.2:1b,408.0,2.0,2026-06-26 12:04:50
1.353629,0.2064581,46.90652,llama3.2:1b,311.0,2.0,2026-06-26 12:04:51
1.163826,0.202542,47.05772,llama3.2:1b,284.0,2.0,2026-06-26 12:04:53
2.018945,0.2509345,44.76175,llama3.2:1b,545.0,2.0,2026-06-26 12:04:55
1.591466,0.2025379,46.34994,llama3.2:1b,378.0,2.0,2026-06-26 12:04:57
1.20609,0.2382698,46.11164,llama3.2:1b,299.0,2.0,2026-06-26 12:04:58
